transcript_id	gene_id	strand	model	cds_length	zone_length	n_transition_fragile_codons	n_transversion_fragile_codons	n_snv_fragile_codons	n_alt_stop_codons	transition_fragile_codon_density	transversion_fragile_codon_density	snv_fragile_codon_density	alt_stop_codon_density	transition_fraction_of_snv_fragile
ENSMUST00000091706.14	ENSMUSG00000006611	-	full	1080	989	32	66	98	28	0.032355915065722954	0.06673407482305359	0.09908998988877654	0.028311425682507583	0.32653061224489793
ENSMUST00000072889.12	ENSMUSG00000021338	-	full	4125	3941	71	331	402	124	0.01801573204770363	0.08398883532098453	0.10200456736868815	0.03146409540725704	0.17661691542288557
ENSMUST00000019276.12	ENSMUSG00000019132	+	full	690	514	12	47	59	22	0.023346303501945526	0.0914396887159533	0.11478599221789883	0.042801556420233464	0.2033898305084746
ENSMUST00000006900.7	ENSMUSG00000006717	-	full	423	216	3	20	23	15	0.013888888888888888	0.09259259259259259	0.10648148148148148	0.06944444444444445	0.13043478260869565
ENSMUST00000037615.7	ENSMUSG00000035936	-	full	1572	1316	19	94	113	34	0.014437689969604863	0.07142857142857142	0.0858662613981763	0.025835866261398176	0.168141592920354
ENSMUST00000021772.4	ENSMUSG00000021339	-	full	1305	1144	18	90	108	44	0.015734265734265736	0.07867132867132867	0.0944055944055944	0.038461538461538464	0.16666666666666666
ENSMUST00000067230.6	ENSMUSG00000076431	-	full	1323	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000102948.11	ENSMUSG00000016477	-	full	1374	1061	24	79	103	29	0.022620169651272386	0.07445805843543826	0.09707822808671066	0.027332704995287466	0.23300970873786409
ENSMUST00000047311.16	ENSMUSG00000038732	+	full	1479	1308	28	93	121	35	0.021406727828746176	0.07110091743119266	0.09250764525993883	0.026758409785932722	0.23140495867768596
ENSMUST00000042834.4	ENSMUSG00000038462	-	full	825	164	2	9	11	1	0.012195121951219513	0.054878048780487805	0.06707317073170732	0.006097560975609756	0.18181818181818182
ENSMUST00000095914.7	ENSMUSG00000069255	+	full	618	385	6	26	32	11	0.015584415584415584	0.06753246753246753	0.08311688311688312	0.02857142857142857	0.1875
ENSMUST00000062292.5	ENSMUSG00000050295	+	full	1662	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000041859.9	ENSMUSG00000038372	-	full	1119	1006	19	103	122	43	0.018886679920477135	0.10238568588469185	0.12127236580516898	0.042743538767395624	0.1557377049180328
ENSMUST00000021832.7	ENSMUSG00000021400	+	full	1983	1657	29	109	138	52	0.017501508750754374	0.06578153289076645	0.08328304164152082	0.03138201569100785	0.21014492753623187
ENSMUST00000076352.8	ENSMUSG00000044734	-	full	1140	685	12	61	73	25	0.017518248175182483	0.08905109489051095	0.10656934306569343	0.0364963503649635	0.1643835616438356
ENSMUST00000167163.8	ENSMUSG00000060147	-	full	1137	685	13	65	78	25	0.01897810218978102	0.0948905109489051	0.11386861313868613	0.0364963503649635	0.16666666666666666
ENSMUST00000058978.9	ENSMUSG00000046949	+	full	696	469	8	39	47	25	0.017057569296375266	0.08315565031982942	0.10021321961620469	0.053304904051172705	0.1702127659574468
ENSMUST00000021844.15	ENSMUSG00000021408	+	full	1971	1634	35	153	188	61	0.021419828641370868	0.09363525091799266	0.11505507955936352	0.03733170134638923	0.18617021276595744
ENSMUST00000040656.8	ENSMUSG00000038286	+	full	876	738	19	55	74	21	0.025745257452574527	0.07452574525745258	0.1002710027100271	0.028455284552845527	0.25675675675675674
ENSMUST00000056427.10	ENSMUSG00000058672	-	full	1338	227	5	15	20	7	0.022026431718061675	0.06607929515418502	0.0881057268722467	0.030837004405286344	0.25
ENSMUST00000075774.5	ENSMUSG00000045136	-	full	1338	227	6	18	24	8	0.02643171806167401	0.07929515418502203	0.10572687224669604	0.03524229074889868	0.25
ENSMUST00000147632.3	ENSMUSG00000071451	+	full	372	200	3	9	12	1	0.015	0.045	0.06	0.005	0.25
ENSMUST00000053459.15	ENSMUSG00000021411	-	full	696	528	6	40	46	19	0.011363636363636364	0.07575757575757576	0.08712121212121213	0.03598484848484849	0.13043478260869565
ENSMUST00000077853.5	ENSMUSG00000021413	+	full	3024	2770	44	323	367	144	0.01588447653429603	0.11660649819494585	0.13249097472924187	0.05198555956678701	0.11989100817438691
ENSMUST00000171229.8	ENSMUSG00000021417	-	full	1176	970	18	70	88	39	0.018556701030927835	0.07216494845360824	0.09072164948453608	0.04020618556701031	0.20454545454545456
ENSMUST00000163595.3	ENSMUSG00000059288	+	full	1635	1426	26	107	133	42	0.0182328190743338	0.07503506311360449	0.09326788218793829	0.029453015427769985	0.19548872180451127
ENSMUST00000037623.15	ENSMUSG00000039114	-	full	429	150	2	15	17	7	0.013333333333333334	0.1	0.11333333333333333	0.04666666666666667	0.11764705882352941
ENSMUST00000128570.9	ENSMUSG00000039087	+	full	5265	4742	79	381	460	106	0.01665963728384648	0.08034584563475326	0.09700548291859974	0.022353437368199072	0.17173913043478262
ENSMUST00000021864.8	ENSMUSG00000021427	-	full	861	743	12	61	73	27	0.016150740242261104	0.08209959623149395	0.09825033647375504	0.03633916554508748	0.1643835616438356
ENSMUST00000124830.3	ENSMUSG00000054889	+	full	8652	5365	191	521	712	180	0.03560111835973905	0.09711090400745573	0.1327120223671948	0.033550792171481825	0.26825842696629215
ENSMUST00000171970.3	ENSMUSG00000039004	+	full	1533	1333	47	79	126	26	0.035258814703675916	0.05926481620405101	0.09452363090772693	0.019504876219054765	0.373015873015873
ENSMUST00000001757.9	ENSMUSG00000001707	-	full	525	334	9	29	38	14	0.02694610778443114	0.08682634730538923	0.11377245508982035	0.041916167664670656	0.23684210526315788
ENSMUST00000225432.2	ENSMUSG00000021432	-	full	1110	909	11	74	85	25	0.0121012101210121	0.0814081408140814	0.09350935093509351	0.027502750275027504	0.12941176470588237
ENSMUST00000225180.2	ENSMUSG00000021359	-	full	1401	1062	20	65	85	27	0.018832391713747645	0.06120527306967985	0.0800376647834275	0.025423728813559324	0.23529411764705882
ENSMUST00000021793.15	ENSMUSG00000021364	-	full	879	715	22	46	68	14	0.03076923076923077	0.06433566433566433	0.0951048951048951	0.019580419580419582	0.3235294117647059
ENSMUST00000165561.4	ENSMUSG00000091264	+	full	267	26	1	0	1	1	0.038461538461538464	0.0	0.038461538461538464	0.038461538461538464	1.0
ENSMUST00000021794.14	ENSMUSG00000021365	-	full	2502	1942	52	145	197	60	0.026776519052523172	0.07466529351184346	0.10144181256436663	0.030895983522142123	0.2639593908629442
ENSMUST00000060148.6	ENSMUSG00000021366	+	full	8067	6895	151	589	740	244	0.02189992748368383	0.08542422044960116	0.10732414793328499	0.03538796229151559	0.20405405405405405
ENSMUST00000021796.9	ENSMUSG00000021367	+	full	609	456	11	49	60	8	0.02412280701754386	0.1074561403508772	0.13157894736842105	0.017543859649122806	0.18333333333333332
ENSMUST00000055341.7	ENSMUSG00000051335	-	full	1173	203	4	12	16	4	0.019704433497536946	0.059113300492610835	0.07881773399014778	0.019704433497536946	0.25
ENSMUST00000144326.4	ENSMUSG00000038546	-	full	2133	1952	45	146	191	67	0.02305327868852459	0.07479508196721311	0.09784836065573771	0.03432377049180328	0.2356020942408377
ENSMUST00000021800.6	ENSMUSG00000021371	-	full	1023	917	17	66	83	28	0.018538713195201745	0.07197382769901854	0.09051254089422028	0.030534351145038167	0.20481927710843373
ENSMUST00000015540.4	ENSMUSG00000015396	+	full	591	412	9	35	44	7	0.021844660194174758	0.08495145631067962	0.10679611650485436	0.01699029126213592	0.20454545454545456
ENSMUST00000173704.8	ENSMUSG00000038518	+	full	3705	3502	73	315	388	80	0.020845231296402054	0.08994860079954312	0.11079383209594518	0.022844089091947458	0.18814432989690721
ENSMUST00000072329.15	ENSMUSG00000057531	-	full	1059	761	24	77	101	23	0.03153745072273324	0.1011826544021025	0.13272010512483573	0.030223390275952694	0.2376237623762376
ENSMUST00000038275.11	ENSMUSG00000038175	+	full	1338	1198	26	103	129	38	0.021702838063439065	0.08597662771285476	0.10767946577629382	0.03171953255425709	0.20155038759689922
ENSMUST00000000260.13	ENSMUSG00000000253	+	full	1038	807	14	61	75	23	0.01734820322180917	0.07558859975216853	0.09293680297397769	0.028500619578686492	0.18666666666666668
ENSMUST00000091628.11	ENSMUSG00000046876	-	full	2376	1795	41	93	134	33	0.022841225626740947	0.05181058495821727	0.07465181058495822	0.01838440111420613	0.30597014925373134
ENSMUST00000021802.16	ENSMUSG00000021373	+	full	1431	1297	27	98	125	38	0.02081727062451812	0.07555898226676946	0.09637625289128758	0.029298380878951428	0.216
ENSMUST00000099547.4	ENSMUSG00000069237	+	full	1200	1005	14	67	81	20	0.013930348258706468	0.06666666666666667	0.08059701492537313	0.01990049751243781	0.1728395061728395
ENSMUST00000021803.10	ENSMUSG00000021374	-	full	4389	4254	72	329	401	157	0.01692524682651622	0.07733897508227551	0.09426422190879173	0.03690644099670898	0.17955112219451372
ENSMUST00000056978.8	ENSMUSG00000021375	-	full	5250	5179	109	438	547	160	0.02104653407993821	0.08457231125699942	0.10561884533693763	0.030893994979725815	0.19926873857404023
ENSMUST00000021806.11	ENSMUSG00000021376	-	full	723	560	13	49	62	22	0.023214285714285715	0.0875	0.11071428571428571	0.039285714285714285	0.20967741935483872
ENSMUST00000037025.16	ENSMUSG00000038080	+	full	2481	2347	57	195	252	74	0.024286322965487855	0.08308478909245846	0.10737111205794632	0.031529612270984234	0.2261904761904762
ENSMUST00000021807.13	ENSMUSG00000021377	-	full	1143	1081	12	157	169	58	0.011100832562442183	0.1452358926919519	0.15633672525439407	0.05365402405180388	0.07100591715976332
ENSMUST00000068891.12	ENSMUSG00000038068	+	full	906	715	19	70	89	16	0.026573426573426574	0.0979020979020979	0.12447552447552447	0.022377622377622378	0.21348314606741572
ENSMUST00000021810.3	ENSMUSG00000021379	+	full	486	454	4	26	30	7	0.00881057268722467	0.05726872246696035	0.06607929515418502	0.015418502202643172	0.13333333333333333
ENSMUST00000177530.8	ENSMUSG00000050954	-	full	2196	206	5	12	17	6	0.024271844660194174	0.05825242718446602	0.0825242718446602	0.02912621359223301	0.29411764705882354
ENSMUST00000222028.2	ENSMUSG00000038042	-	full	2427	2269	54	191	245	74	0.02379903040987219	0.08417805200528868	0.10797708241516087	0.03261348611723226	0.22040816326530613
ENSMUST00000035540.9	ENSMUSG00000038025	-	full	3291	3152	48	283	331	66	0.015228426395939087	0.08978426395939086	0.10501269035532995	0.020939086294416244	0.14501510574018128
ENSMUST00000060805.7	ENSMUSG00000038014	-	full	3339	2989	65	207	272	74	0.021746403479424557	0.06925393108062897	0.09100033456005353	0.024757443961191034	0.23897058823529413
ENSMUST00000049022.15	ENSMUSG00000037966	+	full	459	418	4	21	25	8	0.009569377990430622	0.050239234449760764	0.05980861244019139	0.019138755980861243	0.16
ENSMUST00000048946.7	ENSMUSG00000037960	-	full	552	386	14	25	39	12	0.03626943005181347	0.06476683937823834	0.10103626943005181	0.031088082901554404	0.358974358974359
ENSMUST00000048544.14	ENSMUSG00000037933	+	full	2556	2196	52	202	254	63	0.023679417122040074	0.09198542805100182	0.11566484517304189	0.028688524590163935	0.2047244094488189
ENSMUST00000220447.2	ENSMUSG00000021385	+	full	1470	1194	26	117	143	44	0.021775544388609715	0.09798994974874371	0.11976549413735343	0.03685092127303183	0.18181818181818182
ENSMUST00000222197.2	ENSMUSG00000021392	+	full	3498	3397	58	365	423	185	0.017073888725345893	0.1074477480129526	0.1245216367382985	0.054459817486017074	0.13711583924349882
ENSMUST00000165316.8	ENSMUSG00000037851	+	full	3789	3656	75	315	390	124	0.020514223194748358	0.08615973741794311	0.10667396061269147	0.03391684901531729	0.19230769230769232
ENSMUST00000095797.6	ENSMUSG00000021395	+	full	789	539	9	43	52	21	0.016697588126159554	0.07977736549165121	0.09647495361781076	0.03896103896103896	0.17307692307692307
ENSMUST00000087978.5	ENSMUSG00000067586	+	full	1137	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000075853.6	ENSMUSG00000062248	+	full	240	137	3	19	22	3	0.021897810218978103	0.1386861313868613	0.16058394160583941	0.021897810218978103	0.13636363636363635
ENSMUST00000040117.15	ENSMUSG00000035139	+	full	2577	2423	55	210	265	82	0.02269913330581923	0.08666941807676434	0.10936855138258357	0.03384234420140322	0.20754716981132076
ENSMUST00000110040.9	ENSMUSG00000021451	-	full	2586	1613	28	129	157	53	0.01735895846249225	0.07997520148791072	0.09733415995040298	0.0328580285182889	0.17834394904458598
ENSMUST00000021903.3	ENSMUSG00000021453	+	full	480	319	7	19	26	11	0.0219435736677116	0.05956112852664577	0.08150470219435736	0.034482758620689655	0.2692307692307692
ENSMUST00000120135.8	ENSMUSG00000021457	+	full	1890	1767	35	153	188	47	0.019807583474816072	0.0865874363327674	0.10639501980758348	0.02659875495189587	0.18617021276595744
ENSMUST00000021913.16	ENSMUSG00000021460	-	full	945	817	12	61	73	26	0.014687882496940025	0.07466340269277846	0.08935128518971848	0.03182374541003672	0.1643835616438356
ENSMUST00000071065.8	ENSMUSG00000056749	-	full	1389	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000021918.10	ENSMUSG00000021464	-	full	2835	1336	36	79	115	17	0.02694610778443114	0.05913173652694611	0.08607784431137724	0.012724550898203593	0.3130434782608696
ENSMUST00000021920.8	ENSMUSG00000021468	-	full	1422	1278	22	117	139	42	0.017214397496087636	0.09154929577464789	0.10876369327073553	0.03286384976525822	0.15827338129496402
ENSMUST00000021930.10	ENSMUSG00000021474	+	full	969	822	17	50	67	34	0.02068126520681265	0.06082725060827251	0.08150851581508516	0.0413625304136253	0.2537313432835821
ENSMUST00000121401.8	ENSMUSG00000043183	+	full	4065	3764	140	329	469	123	0.03719447396386823	0.08740701381509033	0.12460148777895856	0.032678002125398516	0.29850746268656714
ENSMUST00000026988.11	ENSMUSG00000025870	+	full	732	508	14	34	48	4	0.027559055118110236	0.06692913385826772	0.09448818897637795	0.007874015748031496	0.2916666666666667
ENSMUST00000026987.12	ENSMUSG00000025869	-	full	537	343	6	30	36	8	0.01749271137026239	0.08746355685131195	0.10495626822157435	0.023323615160349854	0.16666666666666666
ENSMUST00000049575.8	ENSMUSG00000047547	-	full	690	468	16	42	58	9	0.03418803418803419	0.08974358974358974	0.12393162393162394	0.019230769230769232	0.27586206896551724
ENSMUST00000126071.9	ENSMUSG00000025873	+	full	1338	1105	36	93	129	39	0.03257918552036199	0.08416289592760182	0.1167420814479638	0.03529411764705882	0.27906976744186046
ENSMUST00000125871.8	ENSMUSG00000034928	-	full	1299	1186	41	59	100	25	0.03456998313659359	0.049747048903878585	0.08431703204047218	0.021079258010118045	0.41
ENSMUST00000099503.10	ENSMUSG00000025875	+	full	822	706	22	43	65	14	0.031161473087818695	0.060906515580736544	0.09206798866855524	0.019830028328611898	0.3384615384615385
ENSMUST00000026997.12	ENSMUSG00000025878	-	full	2184	1935	54	210	264	76	0.027906976744186046	0.10852713178294573	0.13643410852713178	0.03927648578811369	0.20454545454545456
ENSMUST00000035242.9	ENSMUSG00000034789	-	full	612	497	9	40	49	18	0.018108651911468814	0.08048289738430583	0.09859154929577464	0.03621730382293763	0.1836734693877551
ENSMUST00000021942.8	ENSMUSG00000021486	+	full	654	461	16	25	41	12	0.03470715835140998	0.05422993492407809	0.08893709327548807	0.026030368763557483	0.3902439024390244
ENSMUST00000021941.8	ENSMUSG00000021485	-	full	621	455	20	34	54	9	0.04395604395604396	0.07472527472527472	0.11868131868131868	0.01978021978021978	0.37037037037037035
ENSMUST00000021940.8	ENSMUSG00000021484	-	full	1077	866	19	53	72	19	0.021939953810623556	0.061200923787528866	0.08314087759815242	0.021939953810623556	0.2638888888888889
ENSMUST00000046533.9	ENSMUSG00000034686	+	full	810	362	6	17	23	3	0.016574585635359115	0.04696132596685083	0.06353591160220995	0.008287292817679558	0.2608695652173913
ENSMUST00000021950.15	ENSMUSG00000034675	-	full	2121	2000	48	159	207	52	0.024	0.0795	0.1035	0.026	0.2318840579710145
ENSMUST00000021957.8	ENSMUSG00000021495	-	full	2337	2288	43	180	223	46	0.018793706293706292	0.07867132867132867	0.09746503496503496	0.020104895104895104	0.19282511210762332
ENSMUST00000064701.8	ENSMUSG00000021504	+	full	984	778	18	49	67	9	0.02313624678663239	0.06298200514138817	0.08611825192802057	0.011568123393316195	0.26865671641791045
ENSMUST00000223736.2	ENSMUSG00000021500	+	full	3099	3001	58	330	388	124	0.019326891036321226	0.10996334555148284	0.12929023658780406	0.04131956014661779	0.14948453608247422
ENSMUST00000057844.10	ENSMUSG00000045767	+	full	567	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000021959.11	ENSMUSG00000021497	+	full	1035	788	18	49	67	22	0.02284263959390863	0.06218274111675127	0.0850253807106599	0.027918781725888325	0.26865671641791045
ENSMUST00000045173.10	ENSMUSG00000035493	+	full	2052	1961	29	135	164	56	0.014788373278939317	0.06884242733299337	0.08363080061193269	0.02855685874553799	0.17682926829268292
ENSMUST00000069557.14	ENSMUSG00000021540	+	full	1398	1204	24	100	124	42	0.019933554817275746	0.08305647840531562	0.10299003322259136	0.03488372093023256	0.1935483870967742
ENSMUST00000007980.7	ENSMUSG00000007836	-	full	918	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000058735.12	ENSMUSG00000005312	-	full	1749	1546	56	80	136	56	0.03622250970245795	0.0517464424320828	0.08796895213454076	0.03622250970245795	0.4117647058823529
ENSMUST00000091579.6	ENSMUSG00000021552	-	full	1101	1003	28	117	145	42	0.027916251246261216	0.11665004985044865	0.14456630109670987	0.04187437686939183	0.19310344827586207
ENSMUST00000116403.9	ENSMUSG00000021546	-	full	1395	1311	23	121	144	58	0.017543859649122806	0.09229595728451563	0.10983981693363844	0.04424103737604882	0.1597222222222222
ENSMUST00000022040.14	ENSMUSG00000021557	-	full	3657	3429	64	319	383	132	0.018664333624963548	0.09303003791192768	0.11169437153689123	0.03849518810148731	0.1671018276762402
ENSMUST00000022038.15	ENSMUSG00000021555	+	full	2178	2068	48	181	229	90	0.02321083172147002	0.08752417794970986	0.11073500967117988	0.043520309477756286	0.2096069868995633
ENSMUST00000022039.7	ENSMUSG00000021556	-	full	1182	1022	45	90	135	32	0.04403131115459882	0.08806262230919765	0.13209393346379647	0.03131115459882583	0.3333333333333333
ENSMUST00000057115.7	ENSMUSG00000044792	-	full	390	191	3	14	17	8	0.015706806282722512	0.07329842931937172	0.08900523560209424	0.041884816753926704	0.17647058823529413
ENSMUST00000071703.6	ENSMUSG00000035248	-	full	4425	4422	77	456	533	184	0.017412935323383085	0.10312075983717775	0.12053369516056084	0.041610131162369966	0.14446529080675422
ENSMUST00000077453.13	ENSMUSG00000021559	+	full	4293	3010	50	236	286	99	0.016611295681063124	0.07840531561461794	0.09501661129568106	0.03289036544850498	0.17482517482517482
ENSMUST00000073029.13	ENSMUSG00000021461	-	full	1677	1630	39	144	183	58	0.02392638036809816	0.08834355828220859	0.11226993865030675	0.03558282208588957	0.21311475409836064
ENSMUST00000021921.11	ENSMUSG00000021466	-	full	4305	3712	77	251	328	90	0.020743534482758622	0.06761853448275862	0.08836206896551724	0.024245689655172414	0.2347560975609756
ENSMUST00000067821.13	ENSMUSG00000021470	+	full	2100	1891	42	180	222	74	0.0222104706504495	0.09518773135906927	0.11739820200951877	0.03913273400317292	0.1891891891891892
ENSMUST00000099441.6	ENSMUSG00000033114	-	full	981	828	7	65	72	21	0.008454106280193236	0.0785024154589372	0.08695652173913043	0.025362318840579712	0.09722222222222222
