bovine_ensembl_gene_id	human_gene_id	mouse_return_gene	3utr_pid_aln_mean	3utr_pid_shorter_mean	3utr_pid_longer_mean	3utr_pct_gaps_mean	3utr_coverage_mean	5utr_pid_aln_mean	5utr_pid_shorter_mean	5utr_pid_longer_mean	5utr_pct_gaps_mean	5utr_coverage_mean	cds_pid_aln_mean	cds_pid_shorter_mean	cds_pid_longer_mean	cds_pct_gaps_mean	cds_coverage_mean	alignment_file_3utr	alignment_file_5utr	alignment_file_cds
ENSBTAG00000013971	ENSG00000241973	ENSMUSG00000041720	34.7079	54.7391	39.5965	40.8076	91.4948	16.6667	47.5353	25.7976	72.9345	78.9174	85.05	86.9281	85.146	2.1643	99.8894	alignment_seq_extracted/aln_fasta/ENSBTAG00000013971__ENSG00000241973__ENSMUSG00000041720.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000013971__ENSG00000241973__ENSMUSG00000041720.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000013971__ENSG00000241973__ENSMUSG00000041720.CDS.aln.fa
ENSBTAG00000017212	ENSG00000242028	ENSMUSG00000027245	11.3122	53.6068	13.5415	78.2177	82.1895	0.5312	58.0674	11.727	99.0988	67.1125	84.0171	89.5264	85.889	6.1538	97.9487	alignment_seq_extracted/aln_fasta/ENSBTAG00000017212__ENSG00000242028__ENSMUSG00000027245.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000017212__ENSG00000242028__ENSMUSG00000027245.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000017212__ENSG00000242028__ENSMUSG00000027245.CDS.aln.fa
ENSBTAG00000018116	ENSG00000242114	ENSMUSG00000004748	38.7309	59.6079	48.007	40.6263	89.452	23.416	45.4736	30.9544	52.7548	83.3333	71.9632	83.167	75.8621	13.4715	95.5095	alignment_seq_extracted/aln_fasta/ENSBTAG00000018116__ENSG00000242114__ENSMUSG00000004748.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018116__ENSG00000242114__ENSMUSG00000004748.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018116__ENSG00000242114__ENSMUSG00000004748.CDS.aln.fa
ENSBTAG00000026429	ENSG00000242612	ENSMUSG00000026189	12.0651	39.1206	16.8254	72.7834	80.8642	17.6136	35.5593	19.7547	66.2879	95.8333	44.5704	59.0858	48.2022	26.7698	96.6667	alignment_seq_extracted/aln_fasta/ENSBTAG00000026429__ENSG00000242612__ENSMUSG00000026189.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000026429__ENSG00000242612__ENSMUSG00000026189.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000026429__ENSG00000242612__ENSMUSG00000026189.CDS.aln.fa
ENSBTAG00000009087	ENSG00000242616	ENSMUSG00000038607	48.8134	68.2971	54.7498	31.9849	92.233	18.4444	71.8391	26.5517	74.8889	80.6667	90.0161	90.0161	90.0161	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000009087__ENSG00000242616__ENSMUSG00000038607.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000009087__ENSG00000242616__ENSMUSG00000038607.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000009087__ENSG00000242616__ENSMUSG00000038607.CDS.aln.fa
ENSBTAG00000048271	ENSG00000243156	ENSMUSG00000051586	28.952	58.9203	32.0069	54.9536	93.6945	29.5111	49.6765	33.8076	43.6444	91.2	78.6488	82.05	80.9213	5.8795	98.9324	alignment_seq_extracted/aln_fasta/ENSBTAG00000048271__ENSG00000243156__ENSMUSG00000051586.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000048271__ENSG00000243156__ENSMUSG00000051586.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000048271__ENSG00000243156__ENSMUSG00000051586.CDS.aln.fa
ENSBTAG00000017435	ENSG00000243335	ENSMUSG00000034110	21.293	58.0914	26.0008	67.497	86.3434	51.046	65.1394	57.824	25.3835	93.0265	78.9055	91.1494	83.0022	13.4328	95.5224	alignment_seq_extracted/aln_fasta/ENSBTAG00000017435__ENSG00000243335__ENSMUSG00000034110.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000017435__ENSG00000243335__ENSMUSG00000034110.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000017435__ENSG00000243335__ENSMUSG00000034110.CDS.aln.fa
ENSBTAG00000010673	ENSG00000243364	ENSMUSG00000028040	41.4966	69.8966	51.9504	43.251	87.2538	74.6032	81.7476	76.4347	8.7302	97.619	82.7697	84.4096	83.0426	1.9324	99.6779	alignment_seq_extracted/aln_fasta/ENSBTAG00000010673__ENSG00000243364__ENSMUSG00000028040.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000010673__ENSG00000243364__ENSMUSG00000028040.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000010673__ENSG00000243364__ENSMUSG00000028040.CDS.aln.fa
ENSBTAG00000015931	ENSG00000243725	ENSMUSG00000025413	37.3183	53.6648	44.8302	43.0827	94.6617	16.2602	55.8226	18.1584	70.3252	85.7724	78.3862	84.9945	80.5245	7.8571	97.5397	alignment_seq_extracted/aln_fasta/ENSBTAG00000015931__ENSG00000243725__ENSMUSG00000025413.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000015931__ENSG00000243725__ENSMUSG00000025413.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000015931__ENSG00000243725__ENSMUSG00000025413.CDS.aln.fa
ENSBTAG00000003902	ENSG00000243943	ENSMUSG00000000823	19.5274	52.2061	23.925	61.7728	87.8853	10.3896	75.4746	27.6203	85.8874	72.8139	40.4436	64.1728	52.5767	39.273	87.6648	alignment_seq_extracted/aln_fasta/ENSBTAG00000003902__ENSG00000243943__ENSMUSG00000000823.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000003902__ENSG00000243943__ENSMUSG00000000823.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000003902__ENSG00000243943__ENSMUSG00000000823.CDS.aln.fa
ENSBTAG00000006962	ENSG00000244005	ENSMUSG00000027618	24.8658	62.4254	35.4617	62.1024	80.4833	17.4204	64.5607	26.607	74.8744	78.392	86.433	88.2029	87.6947	2.8612	99.4278	alignment_seq_extracted/aln_fasta/ENSBTAG00000006962__ENSG00000244005__ENSMUSG00000027618.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000006962__ENSG00000244005__ENSMUSG00000027618.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000006962__ENSG00000244005__ENSMUSG00000027618.CDS.aln.fa
ENSBTAG00000008120	ENSG00000244045	ENSMUSG00000051232	15.1106	55.7356	25.0549	75.0341	77.7641	16.4103	61.3095	25.1709	73.3333	78.9744	57.9861	79.9043	66.2438	28.3565	90.8565	alignment_seq_extracted/aln_fasta/ENSBTAG00000008120__ENSG00000244045__ENSMUSG00000051232.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000008120__ENSG00000244045__ENSMUSG00000051232.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000008120__ENSG00000244045__ENSMUSG00000051232.CDS.aln.fa
ENSBTAG00000014915	ENSG00000244405	ENSMUSG00000013089	66.9113	74.7776	71.2822	14.6487	97.7443	23.565	44.3763	29.5088	58.6103	88.3182	86.1728	91.0633	87.8926	5.4938	98.2099	alignment_seq_extracted/aln_fasta/ENSBTAG00000014915__ENSG00000244405__ENSMUSG00000013089.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000014915__ENSG00000244405__ENSMUSG00000013089.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000014915__ENSG00000244405__ENSMUSG00000013089.CDS.aln.fa
ENSBTAG00000044015	ENSG00000244462	ENSMUSG00000089824	53.5697	75.0788	62.8634	33.3333	90.3874	32.736	97.5806	33.6139	65.7109	95.6989	85.8495	91.158	87.4816	6.179	98.5638	alignment_seq_extracted/aln_fasta/ENSBTAG00000044015__ENSG00000244462__ENSMUSG00000089824.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000044015__ENSG00000244462__ENSMUSG00000089824.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000044015__ENSG00000244462__ENSMUSG00000089824.CDS.aln.fa
ENSBTAG00000019375	ENSG00000244486	ENSMUSG00000012017	59.4683	66.6527	62.0437	13.7423	98.5276	47.4946	91.0217	55.0412	49.4553	89.3246	81.0517	85.0747	82.8978	5.6883	98.7107	alignment_seq_extracted/aln_fasta/ENSBTAG00000019375__ENSG00000244486__ENSMUSG00000012017.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019375__ENSG00000244486__ENSMUSG00000012017.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019375__ENSG00000244486__ENSMUSG00000012017.CDS.aln.fa
ENSBTAG00000007513	ENSG00000247077	ENSMUSG00000029500	22.3451	44.6344	27.1339	54.0034	87.0687	28.5714	58.7662	37.1007	51.9481	84.4156	85.5172	85.712	85.5172	0.2299	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000007513__ENSG00000247077__ENSMUSG00000029500.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007513__ENSG00000247077__ENSMUSG00000029500.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007513__ENSG00000247077__ENSMUSG00000029500.CDS.aln.fa
ENSBTAG00000054131	ENSG00000247596	ENSMUSG00000022451	4.0624	33.5189	4.4511	90.8639	75.1996	15.9021	44.5303	21.398	66.055	81.6514	63.6111	72.6371	66.2364	12.6389	96.1389	alignment_seq_extracted/aln_fasta/ENSBTAG00000054131__ENSG00000247596__ENSMUSG00000022451.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000054131__ENSG00000247596__ENSMUSG00000022451.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000054131__ENSG00000247596__ENSMUSG00000022451.CDS.aln.fa
ENSBTAG00000002056	ENSG00000247626	ENSMUSG00000046994	7.1495	53.0592	17.8828	88.3325	72.2711	23.9583	56.7568	28.0566	60.9375	85.9375	84.0816	84.7325	84.0816	0.7856	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000002056__ENSG00000247626__ENSMUSG00000046994.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000002056__ENSG00000247626__ENSMUSG00000046994.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000002056__ENSG00000247626__ENSMUSG00000046994.CDS.aln.fa
ENSBTAG00000053854	ENSG00000248487	ENSMUSG00000042073	14.6341	58.0628	27.7819	75.5014	76.4228	16.5407	58.984	20.2381	71.1167	84.8027	55.8431	66.5075	57.0764	19.6078	98.902	alignment_seq_extracted/aln_fasta/ENSBTAG00000053854__ENSG00000248487__ENSMUSG00000042073.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000053854__ENSG00000248487__ENSMUSG00000042073.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000053854__ENSG00000248487__ENSMUSG00000042073.CDS.aln.fa
ENSBTAG00000013436	ENSG00000249115	ENSMUSG00000078762	3.2208	42.6013	9.2526	93.1083	70.6048	34.3434	59.5556	35.101	44.4444	96.9697	71.8886	76.629	73.1188	6.2062	98.3984	alignment_seq_extracted/aln_fasta/ENSBTAG00000013436__ENSG00000249115__ENSMUSG00000078762.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000013436__ENSG00000249115__ENSMUSG00000078762.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000013436__ENSG00000249115__ENSMUSG00000078762.CDS.aln.fa
ENSBTAG00000046493	ENSG00000249915	ENSMUSG00000021576	25.7928	64.7615	26.6388	65.1163	96.7583	16.0661	42.0819	22.4191	66.8168	83.3333	51.8108	81.1343	62.5462	36.7332	87.9527	alignment_seq_extracted/aln_fasta/ENSBTAG00000046493__ENSG00000249915__ENSMUSG00000021576.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000046493__ENSG00000249915__ENSMUSG00000021576.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000046493__ENSG00000249915__ENSMUSG00000021576.CDS.aln.fa
ENSBTAG00000031287	ENSG00000249992	ENSMUSG00000054871	42.4141	78.8618	54.7508	48.4772	84.9399	47.0531	69.3724	52.5763	33.43	90.9179	85.6986	89.9346	87.1327	5.3905	99.0099	alignment_seq_extracted/aln_fasta/ENSBTAG00000031287__ENSG00000249992__ENSMUSG00000054871.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000031287__ENSG00000249992__ENSMUSG00000054871.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000031287__ENSG00000249992__ENSMUSG00000054871.CDS.aln.fa
ENSBTAG00000003897	ENSG00000250317	ENSMUSG00000061461	58.006	62.7844	61.3019	12.3364	99.2447	57.0571	64.8869	58.9623	14.1141	99.0991	86.9841	89.5425	87.8665	2.8571	99.0476	alignment_seq_extracted/aln_fasta/ENSBTAG00000003897__ENSG00000250317__ENSMUSG00000061461.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000003897__ENSG00000250317__ENSMUSG00000061461.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000003897__ENSG00000250317__ENSMUSG00000061461.CDS.aln.fa
ENSBTAG00000022032	ENSG00000250479	ENSMUSG00000049422	26.0669	47.4492	35.3079	48.6736	86.1592	4.2121	47.5087	14.8459	91.8301	70.9877	44.1585	85.5612	57.3141	48.4069	84.1912	alignment_seq_extracted/aln_fasta/ENSBTAG00000022032__ENSG00000250479__ENSMUSG00000049422.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000022032__ENSG00000250479__ENSMUSG00000049422.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000022032__ENSG00000250479__ENSMUSG00000049422.CDS.aln.fa
ENSBTAG00000009460	ENSG00000251369	ENSMUSG00000054967	6.7392	52.0869	11.6077	88.1336	73.8202	15.1515	45.1286	20.7885	69.0152	81.8939	40.1076	58.7865	49.461	37.4685	88.2501	alignment_seq_extracted/aln_fasta/ENSBTAG00000009460__ENSG00000251369__ENSMUSG00000054967.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000009460__ENSG00000251369__ENSMUSG00000054967.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000009460__ENSG00000251369__ENSMUSG00000054967.CDS.aln.fa
ENSBTAG00000053836	ENSG00000253276	ENSMUSG00000090946	21.8251	72.9395	25.5254	72.5011	84.7906	20.5243	38.1225	32.9871	74.7566	85.7678	74.6819	87.0357	77.751	14.5038	96.4377	alignment_seq_extracted/aln_fasta/ENSBTAG00000053836__ENSG00000253276__ENSMUSG00000090946.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000053836__ENSG00000253276__ENSMUSG00000090946.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000053836__ENSG00000253276__ENSMUSG00000090946.CDS.aln.fa
ENSBTAG00000035083	ENSG00000253719	ENSMUSG00000074748	29.2606	70.5778	42.5189	60.963	80.7174	45.641	64.7469	51.5192	31.1966	91.7094	90.3628	90.3628	90.3628	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000035083__ENSG00000253719__ENSMUSG00000074748.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000035083__ENSG00000253719__ENSMUSG00000074748.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000035083__ENSG00000253719__ENSMUSG00000074748.CDS.aln.fa
ENSBTAG00000060491	ENSG00000254004	ENSMUSG00000049421	18.8156	54.7282	26.3915	72.8675	79.4185	34.8051	54.8398	42.9633	48.7994	93.7	85.7412	86.4921	85.8077	0.8878	99.9193	alignment_seq_extracted/aln_fasta/ENSBTAG00000060491__ENSG00000254004__ENSMUSG00000049421.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000060491__ENSG00000254004__ENSMUSG00000049421.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000060491__ENSG00000254004__ENSMUSG00000049421.CDS.aln.fa
ENSBTAG00000020034	ENSG00000254087	ENSMUSG00000042228	20.2584	61.5809	28.101	69.5	80.8893	32.549	53.1516	40.707	40.6275	88.2353	88.7156	88.7156	88.7156	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000020034__ENSG00000254087__ENSMUSG00000042228.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000020034__ENSG00000254087__ENSMUSG00000042228.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000020034__ENSG00000254087__ENSMUSG00000042228.CDS.aln.fa
ENSBTAG00000046875	ENSG00000254470	ENSMUSG00000049562	1.4723	56.9773	6.9174	97.9388	68.1222	5.5276	66.0895	8.4848	92.6298	72.0268	80.0353	80.3683	80.2469	0.5297	99.8487	alignment_seq_extracted/aln_fasta/ENSBTAG00000046875__ENSG00000254470__ENSMUSG00000049562.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000046875__ENSG00000254470__ENSMUSG00000049562.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000046875__ENSG00000254470__ENSMUSG00000049562.CDS.aln.fa
ENSBTAG00000038480	ENSG00000254685	ENSMUSG00000053870	24.5675	52.2611	35.5843	61.7087	80.719	15.8009	60.9737	27.1346	74.4589	77.4892	81.161	82.3321	81.4222	1.7194	99.9445	alignment_seq_extracted/aln_fasta/ENSBTAG00000038480__ENSG00000254685__ENSMUSG00000053870.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000038480__ENSG00000254685__ENSMUSG00000053870.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000038480__ENSG00000254685__ENSMUSG00000053870.CDS.aln.fa
ENSBTAG00000069307	ENSG00000254858	ENSMUSG00000035559	19.1852	47.4873	24.2271	63.7407	83.963	12.0603	51.5625	19.4802	76.2144	77.7219	58.1661	80.8518	65.0301	28.1385	91.0665	alignment_seq_extracted/aln_fasta/ENSBTAG00000069307__ENSG00000254858__ENSMUSG00000035559.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000069307__ENSG00000254858__ENSMUSG00000035559.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000069307__ENSG00000254858__ENSMUSG00000035559.CDS.aln.fa
ENSBTAG00000025817	ENSG00000254901	ENSMUSG00000002345	18.6508	40.6987	20.0088	56.7019	92.1517	7.7356	54.4012	23.9703	85.7947	71.5893	53.9766	85.2326	64.3144	36.6667	87.8947	alignment_seq_extracted/aln_fasta/ENSBTAG00000025817__ENSG00000254901__ENSMUSG00000002345.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000025817__ENSG00000254901__ENSMUSG00000002345.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000025817__ENSG00000254901__ENSMUSG00000002345.CDS.aln.fa
ENSBTAG00000022242	ENSG00000254986	ENSMUSG00000063904	63.3641	71.269	68.4021	16.4363	97.8495	16.9154	68.0479	27.2045	75.4561	78.9386	85.5951	87.9917	86.9732	3.3816	99.0777	alignment_seq_extracted/aln_fasta/ENSBTAG00000022242__ENSG00000254986__ENSMUSG00000063904.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000022242__ENSG00000254986__ENSMUSG00000063904.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000022242__ENSG00000254986__ENSMUSG00000063904.CDS.aln.fa
ENSBTAG00000027764	ENSG00000255302	ENSMUSG00000091337	23.4628	66.4511	33.8392	68.1325	80.2208	14.9206	53.88	19.2106	71.5873	81.4286	70.7683	79.867	71.3394	12.5939	99.7689	alignment_seq_extracted/aln_fasta/ENSBTAG00000027764__ENSG00000255302__ENSMUSG00000091337.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000027764__ENSG00000255302__ENSMUSG00000091337.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000027764__ENSG00000255302__ENSMUSG00000091337.CDS.aln.fa
ENSBTAG00000040384	ENSG00000255529	ENSMUSG00000032199	11.2639	71.9459	15.1339	84.1985	77.541	67.3563	79.042	72.2343	17.4713	96.3218	80.0839	80.8057	80.2275	0.9883	99.9102	alignment_seq_extracted/aln_fasta/ENSBTAG00000040384__ENSG00000255529__ENSMUSG00000032199.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000040384__ENSG00000255529__ENSMUSG00000032199.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000040384__ENSG00000255529__ENSMUSG00000032199.CDS.aln.fa
ENSBTAG00000039242	ENSG00000256223	ENSMUSG00000030386	35.1108	49.1526	38.5582	34.9023	93.9763	16.7969	40.6322	21.8781	66.0156	85.2865	50.2136	68.9559	56.8113	27.5045	92.0353	alignment_seq_extracted/aln_fasta/ENSBTAG00000039242__ENSG00000256223__ENSMUSG00000030386.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000039242__ENSG00000256223__ENSMUSG00000030386.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000039242__ENSG00000256223__ENSMUSG00000030386.CDS.aln.fa
ENSBTAG00000010487	ENSG00000256235	ENSMUSG00000038059	54.1321	64.3716	61.2027	22.0296	95.0515	18.4585	53.3074	30.7124	71.3304	78.056	84.5173	84.5173	84.5173	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000010487__ENSG00000256235__ENSMUSG00000038059.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000010487__ENSG00000256235__ENSMUSG00000038059.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000010487__ENSG00000256235__ENSMUSG00000038059.CDS.aln.fa
ENSBTAG00000005364	ENSG00000256269	ENSMUSG00000032126	48.8263	68.7182	56.5652	32.77	91.2676	49.5682	61.4258	54.009	21.0708	94.1278	87.7532	87.7532	87.7532	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000005364__ENSG00000256269__ENSMUSG00000032126.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000005364__ENSG00000256269__ENSMUSG00000032126.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000005364__ENSG00000256269__ENSMUSG00000032126.CDS.aln.fa
ENSBTAG00000000630	ENSG00000257103	ENSMUSG00000066568	20.1184	63.0339	21.3723	74.1117	88.3587	60.6481	85.4228	65.5346	30.5556	94.4444	88.5614	90.7902	89.2529	2.4561	99.2281	alignment_seq_extracted/aln_fasta/ENSBTAG00000000630__ENSG00000257103__ENSMUSG00000066568.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000630__ENSG00000257103__ENSMUSG00000066568.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000630__ENSG00000257103__ENSMUSG00000066568.CDS.aln.fa
ENSBTAG00000012791	ENSG00000257218	ENSMUSG00000029536	14.2783	54.4141	20.6152	75.9767	79.0829	1.7226	60.0497	16.5252	97.1895	67.7848	70.5757	80.5353	74.2134	12.5089	95.8778	alignment_seq_extracted/aln_fasta/ENSBTAG00000012791__ENSG00000257218__ENSMUSG00000029536.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000012791__ENSG00000257218__ENSMUSG00000029536.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000012791__ENSG00000257218__ENSMUSG00000029536.CDS.aln.fa
ENSBTAG00000003469	ENSG00000258289	ENSMUSG00000090258	2.1457	62.9004	3.0305	96.7814	69.5878	16.4557	30.4619	21.6541	66.2447	92.827	54.345	82.3992	64.7231	34.1764	88.6511	alignment_seq_extracted/aln_fasta/ENSBTAG00000003469__ENSG00000258289__ENSMUSG00000090258.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000003469__ENSG00000258289__ENSMUSG00000090258.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000003469__ENSG00000258289__ENSMUSG00000090258.CDS.aln.fa
ENSBTAG00000014002	ENSG00000258890	ENSMUSG00000018372	50.8671	64.7041	54.1962	25.8189	97.6879	23.3333	49.003	29.3894	52.0	86.6667	74.0092	82.1008	77.2646	10.6492	96.6448	alignment_seq_extracted/aln_fasta/ENSBTAG00000014002__ENSG00000258890__ENSMUSG00000018372.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000014002__ENSG00000258890__ENSMUSG00000018372.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000014002__ENSG00000258890__ENSMUSG00000018372.CDS.aln.fa
ENSBTAG00000023730	ENSG00000258947	ENSMUSG00000062380	52.2523	63.5809	58.1754	22.4324	94.8649	13.1783	37.674	17.5079	71.0594	85.0129	80.7667	91.8699	84.4231	12.0858	95.9714	alignment_seq_extracted/aln_fasta/ENSBTAG00000023730__ENSG00000258947__ENSMUSG00000062380.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000023730__ENSG00000258947__ENSMUSG00000062380.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000023730__ENSG00000258947__ENSMUSG00000062380.CDS.aln.fa
ENSBTAG00000009987	ENSG00000259207	ENSMUSG00000020689	35.4056	58.4568	45.2597	48.3837	88.2652	10.4274	40.7598	15.6917	74.7009	80.0	84.0822	87.0321	85.0365	3.3905	98.8971	alignment_seq_extracted/aln_fasta/ENSBTAG00000009987__ENSG00000259207__ENSMUSG00000020689.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000009987__ENSG00000259207__ENSMUSG00000020689.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000009987__ENSG00000259207__ENSMUSG00000020689.CDS.aln.fa
ENSBTAG00000066139	ENSG00000259330	ENSMUSG00000091811	31.1875	55.3975	32.9461	52.9627	93.0992	5.4242	40.2659	16.0653	90.7276	70.7381	62.482	68.1834	62.5829	10.3896	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000066139__ENSG00000259330__ENSMUSG00000091811.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000066139__ENSG00000259330__ENSMUSG00000091811.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000066139__ENSG00000259330__ENSMUSG00000091811.CDS.aln.fa
ENSBTAG00000006500	ENSG00000259956	ENSMUSG00000074102	20.5883	57.9535	31.6569	67.8887	79.5719	21.1779	80.8218	24.4612	71.8881	85.6725	88.2192	88.9124	88.449	0.8929	99.8512	alignment_seq_extracted/aln_fasta/ENSBTAG00000006500__ENSG00000259956__ENSMUSG00000074102.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000006500__ENSG00000259956__ENSMUSG00000074102.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000006500__ENSG00000259956__ENSMUSG00000074102.CDS.aln.fa
