transcript_id	gene_id	strand	model	cds_length	zone_length	n_transition_fragile_codons	n_transversion_fragile_codons	n_snv_fragile_codons	n_alt_stop_codons	transition_fragile_codon_density	transversion_fragile_codon_density	snv_fragile_codon_density	alt_stop_codon_density	transition_fraction_of_snv_fragile
ENSBTAT00000138289	ENSBTAG00000015607	+	full	2733	2518	44	191	235	75	0.017474185861795076	0.07585385226370135	0.09332803812549642	0.029785544082605243	0.18723404255319148
ENSBTAT00000080494	ENSBTAG00000001283	-	full	4332	3993	106	303	409	149	0.026546456298522415	0.07588279489105935	0.10242925118958177	0.037315301778111695	0.2591687041564792
ENSBTAT00000098080	ENSBTAG00000000095	-	full	987	629	11	61	72	28	0.017488076311605722	0.09697933227344992	0.11446740858505565	0.04451510333863275	0.1527777777777778
ENSBTAT00000023306	ENSBTAG00000017530	+	full	489	317	9	23	32	14	0.028391167192429023	0.07255520504731862	0.10094637223974763	0.04416403785488959	0.28125
ENSBTAT00000129682	ENSBTAG00000012047	-	full	3399	3241	65	341	406	166	0.02005553841406973	0.10521443998765813	0.12526997840172785	0.051218759642085776	0.16009852216748768
ENSBTAT00000073216	ENSBTAG00000018667	-	full	1212	921	16	65	81	32	0.01737242128121607	0.07057546145494029	0.08794788273615635	0.03474484256243214	0.19753086419753085
ENSBTAT00000141734	ENSBTAG00000070910	+	full	684	684	13	49	62	22	0.019005847953216373	0.07163742690058479	0.09064327485380116	0.03216374269005848	0.20967741935483872
ENSBTAT00000022777	ENSBTAG00000017137	-	full	1014	862	32	94	126	37	0.037122969837587005	0.10904872389791183	0.14617169373549885	0.042923433874709975	0.25396825396825395
ENSBTAT00000014674	ENSBTAG00000011050	-	full	870	870	15	35	50	9	0.017241379310344827	0.040229885057471264	0.05747126436781609	0.010344827586206896	0.3
ENSBTAT00000025456	ENSBTAG00000019125	-	full	1575	1278	16	83	99	48	0.012519561815336464	0.0649452269170579	0.07746478873239436	0.03755868544600939	0.16161616161616163
ENSBTAT00000081215	ENSBTAG00000000819	+	full	2367	2078	82	145	227	67	0.03946102021174206	0.0697786333012512	0.10923965351299326	0.03224254090471607	0.36123348017621143
ENSBTAT00000128458	ENSBTAG00000013357	+	full	2208	2025	43	219	262	95	0.02123456790123457	0.10814814814814815	0.12938271604938273	0.04691358024691358	0.16412213740458015
ENSBTAT00000083030	ENSBTAG00000018517	-	full	2622	2536	60	228	288	120	0.02365930599369085	0.08990536277602523	0.11356466876971609	0.0473186119873817	0.20833333333333334
ENSBTAT00000129542	ENSBTAG00000007494	-	full	4719	4633	125	422	547	151	0.02698035829915821	0.09108568961795813	0.11806604791711633	0.03259227282538312	0.22851919561243145
ENSBTAT00000014571	ENSBTAG00000010976	-	full	4068	3955	85	307	392	128	0.021491782553729456	0.07762326169405816	0.09911504424778761	0.03236409608091024	0.21683673469387754
ENSBTAT00000136941	ENSBTAG00000001306	+	full	741	522	5	41	46	15	0.009578544061302681	0.07854406130268199	0.08812260536398467	0.028735632183908046	0.10869565217391304
ENSBTAT00000061396	ENSBTAG00000018437	+	full	3315	3121	76	372	448	181	0.024351169496956104	0.11919256648510093	0.14354373598205702	0.05799423261775072	0.16964285714285715
ENSBTAT00000021593	ENSBTAG00000016229	-	full	735	455	6	36	42	6	0.013186813186813187	0.07912087912087912	0.09230769230769231	0.013186813186813187	0.14285714285714285
ENSBTAT00000006709	ENSBTAG00000005090	-	full	4152	3905	86	324	410	135	0.022023047375160053	0.08297055057618438	0.10499359795134443	0.034571062740076826	0.2097560975609756
ENSBTAT00000134555	ENSBTAG00000006816	-	full	885	805	10	77	87	40	0.012422360248447204	0.09565217391304348	0.10807453416149068	0.049689440993788817	0.11494252873563218
ENSBTAT00000118573	ENSBTAG00000009417	-	full	705	506	12	48	60	18	0.023715415019762844	0.09486166007905138	0.11857707509881422	0.03557312252964427	0.2
ENSBTAT00000021256	ENSBTAG00000015978	+	full	1041	934	12	96	108	50	0.01284796573875803	0.10278372591006424	0.11563169164882227	0.05353319057815846	0.1111111111111111
ENSBTAT00000017603	ENSBTAG00000013231	-	full	588	379	6	21	27	6	0.0158311345646438	0.055408970976253295	0.0712401055408971	0.0158311345646438	0.2222222222222222
ENSBTAT00000095341	ENSBTAG00000019687	-	full	810	671	9	51	60	24	0.013412816691505217	0.07600596125186289	0.08941877794336811	0.03576751117734724	0.15
ENSBTAT00000079487	ENSBTAG00000002746	+	full	657	579	13	56	69	22	0.022452504317789293	0.09671848013816926	0.11917098445595854	0.037996545768566495	0.18840579710144928
ENSBTAT00000025762	ENSBTAG00000019345	-	full	1023	842	15	52	67	20	0.017814726840855107	0.06175771971496437	0.07957244655581948	0.023752969121140142	0.22388059701492538
ENSBTAT00000106428	ENSBTAG00000012757	+	full	1287	0	0	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000034195	ENSBTAG00000017734	+	full	9522	9421	183	931	1114	548	0.019424689523405158	0.09882178112726887	0.11824647065067402	0.058167922725825286	0.16427289048473967
ENSBTAT00000089018	ENSBTAG00000009789	-	full	1080	839	21	77	98	28	0.025029797377830752	0.09177592371871275	0.11680572109654351	0.033373063170441	0.21428571428571427
ENSBTAT00000073140	ENSBTAG00000003532	+	full	2325	2167	50	143	193	56	0.023073373327180433	0.06598984771573604	0.08906322104291647	0.025842178126442086	0.25906735751295334
ENSBTAT00000045969	ENSBTAG00000018318	+	full	1248	964	12	71	83	30	0.012448132780082987	0.07365145228215768	0.08609958506224066	0.03112033195020747	0.14457831325301204
ENSBTAT00000019970	ENSBTAG00000015000	-	full	2421	2265	36	184	220	101	0.015894039735099338	0.08123620309050773	0.09713024282560706	0.044591611479028695	0.16363636363636364
ENSBTAT00000061353	ENSBTAG00000044135	-	full	3396	3084	76	172	248	71	0.02464332036316472	0.055771725032425425	0.08041504539559015	0.023022049286640728	0.3064516129032258
ENSBTAT00000015136	ENSBTAG00000011388	-	full	1071	883	26	63	89	24	0.02944507361268403	0.07134767836919592	0.10079275198187995	0.027180067950169876	0.29213483146067415
ENSBTAT00000015139	ENSBTAG00000011394	-	full	1617	1413	22	79	101	35	0.01556970983722576	0.055909412597310686	0.07147912243453644	0.024769992922859165	0.21782178217821782
ENSBTAT00000137566	ENSBTAG00000011397	+	full	12792	12456	266	1169	1435	590	0.021355170199100836	0.09385035324341683	0.11520552344251767	0.04736673089274245	0.18536585365853658
ENSBTAT00000084773	ENSBTAG00000011403	+	full	4566	4314	109	264	373	91	0.025266573945294392	0.061196105702364396	0.08646267964765879	0.021094112192860455	0.29222520107238603
ENSBTAT00000015161	ENSBTAG00000011406	+	full	1893	950	16	54	70	20	0.016842105263157894	0.056842105263157895	0.07368421052631578	0.021052631578947368	0.22857142857142856
ENSBTAT00000131280	ENSBTAG00000011413	+	full	777	479	17	29	46	7	0.03549060542797495	0.060542797494780795	0.09603340292275574	0.014613778705636743	0.3695652173913043
ENSBTAT00000117900	ENSBTAG00000011416	-	full	1020	853	38	60	98	12	0.044548651817116064	0.07033997655334115	0.11488862837045721	0.01406799531066823	0.3877551020408163
ENSBTAT00000046179	ENSBTAG00000011424	-	full	1056	923	24	109	133	30	0.02600216684723727	0.1180931744312026	0.14409534127843987	0.032502708559046585	0.18045112781954886
ENSBTAT00000119368	ENSBTAG00000025868	-	full	7677	7501	207	470	677	178	0.027596320490601255	0.06265831222503666	0.09025463271563791	0.023730169310758567	0.30576070901033975
ENSBTAT00000015194	ENSBTAG00000011431	-	full	2781	2449	79	172	251	64	0.03225806451612903	0.07023274806043282	0.10249081257656187	0.026133115557370357	0.3147410358565737
ENSBTAT00000104782	ENSBTAG00000011433	+	full	1320	1046	27	67	94	21	0.02581261950286807	0.06405353728489484	0.08986615678776291	0.020076481835564052	0.2872340425531915
ENSBTAT00000080254	ENSBTAG00000011434	+	full	3246	3130	68	203	271	84	0.021725239616613417	0.06485623003194887	0.0865814696485623	0.0268370607028754	0.25092250922509224
ENSBTAT00000000084	ENSBTAG00000000076	+	full	2916	2644	55	280	335	97	0.0208018154311649	0.1059001512859304	0.1267019667170953	0.03668683812405446	0.16417910447761194
ENSBTAT00000103060	ENSBTAG00000000078	+	full	594	383	15	31	46	9	0.0391644908616188	0.08093994778067885	0.12010443864229765	0.02349869451697128	0.32608695652173914
ENSBTAT00000001518	ENSBTAG00000001137	+	full	732	510	16	46	62	13	0.03137254901960784	0.09019607843137255	0.12156862745098039	0.025490196078431372	0.25806451612903225
ENSBTAT00000102793	ENSBTAG00000001142	-	full	2259	1973	30	152	182	93	0.015205271160669031	0.07704004054738976	0.09224531170805879	0.047136340598074	0.16483516483516483
ENSBTAT00000130631	ENSBTAG00000005519	-	full	2385	2272	64	126	190	42	0.028169014084507043	0.05545774647887324	0.08362676056338028	0.018485915492957746	0.3368421052631579
ENSBTAT00000028900	ENSBTAG00000021686	+	full	1953	1725	27	177	204	82	0.01565217391304348	0.10260869565217391	0.11826086956521739	0.04753623188405797	0.1323529411764706
ENSBTAT00000096871	ENSBTAG00000025859	+	full	1782	1292	24	152	176	73	0.018575851393188854	0.11764705882352941	0.13622291021671826	0.0565015479876161	0.13636363636363635
ENSBTAT00000025697	ENSBTAG00000019299	+	full	987	815	17	53	70	20	0.020858895705521473	0.06503067484662577	0.08588957055214724	0.024539877300613498	0.24285714285714285
ENSBTAT00000135771	ENSBTAG00000007761	-	full	2139	54	1	3	4	3	0.018518518518518517	0.05555555555555555	0.07407407407407407	0.05555555555555555	0.25
ENSBTAT00000016250	ENSBTAG00000012243	+	full	1260	1050	19	89	108	39	0.018095238095238095	0.08476190476190476	0.10285714285714286	0.037142857142857144	0.17592592592592593
ENSBTAT00000046545	ENSBTAG00000012262	-	full	2853	2628	53	158	211	56	0.020167427701674276	0.06012176560121765	0.08028919330289193	0.0213089802130898	0.25118483412322273
ENSBTAT00000046547	ENSBTAG00000032777	-	full	156	71	0	7	7	2	0.0	0.09859154929577464	0.09859154929577464	0.028169014084507043	0.0
ENSBTAT00000053555	ENSBTAG00000018922	+	full	1032	875	23	88	111	34	0.026285714285714287	0.10057142857142858	0.12685714285714286	0.038857142857142854	0.2072072072072072
ENSBTAT00000019879	ENSBTAG00000014934	+	full	1695	1276	11	106	117	51	0.008620689655172414	0.08307210031347963	0.09169278996865204	0.039968652037617555	0.09401709401709402
ENSBTAT00000104818	ENSBTAG00000014922	-	full	1827	1459	30	121	151	24	0.0205620287868403	0.08293351610692255	0.10349554489376285	0.01644962302947224	0.1986754966887417
ENSBTAT00000004845	ENSBTAG00000003719	+	full	3297	3026	55	297	352	124	0.018175809649702578	0.09814937210839392	0.1163251817580965	0.040978189028420355	0.15625
ENSBTAT00000019585	ENSBTAG00000014719	+	full	1080	965	15	93	108	32	0.015544041450777202	0.09637305699481866	0.11191709844559586	0.03316062176165803	0.1388888888888889
ENSBTAT00000105493	ENSBTAG00000014722	-	full	1719	1379	26	143	169	55	0.01885424220449601	0.10369833212472807	0.12255257432922408	0.03988397389412618	0.15384615384615385
ENSBTAT00000122945	ENSBTAG00000009732	+	full	2385	2221	46	208	254	114	0.020711391265195857	0.09365150832958127	0.11436289959477713	0.05132823052678973	0.18110236220472442
ENSBTAT00000154213	ENSBTAG00000021367	+	full	834	716	5	95	100	51	0.006983240223463687	0.13268156424581007	0.13966480446927373	0.0712290502793296	0.05
ENSBTAT00000025318	ENSBTAG00000019023	+	full	1080	820	14	70	84	20	0.01707317073170732	0.08536585365853659	0.1024390243902439	0.024390243902439025	0.16666666666666666
ENSBTAT00000034608	ENSBTAG00000024851	-	full	1515	929	27	73	100	19	0.02906350914962325	0.07857911733046287	0.10764262648008611	0.02045209903121636	0.27
ENSBTAT00000115107	ENSBTAG00000007659	-	full	1626	1444	31	111	142	41	0.02146814404432133	0.07686980609418283	0.09833795013850416	0.028393351800554016	0.21830985915492956
ENSBTAT00000026052	ENSBTAG00000019550	-	full	2574	2520	76	188	264	49	0.03015873015873016	0.0746031746031746	0.10476190476190476	0.019444444444444445	0.2878787878787879
ENSBTAT00000073237	ENSBTAG00000018035	+	full	1521	1324	19	126	145	49	0.014350453172205438	0.09516616314199396	0.1095166163141994	0.03700906344410876	0.1310344827586207
ENSBTAT00000106237	ENSBTAG00000002454	-	full	1305	1176	20	92	112	37	0.017006802721088437	0.0782312925170068	0.09523809523809523	0.031462585034013606	0.17857142857142858
ENSBTAT00000146965	ENSBTAG00000002457	+	full	468	330	8	17	25	1	0.024242424242424242	0.051515151515151514	0.07575757575757576	0.0030303030303030303	0.32
ENSBTAT00000002429	ENSBTAG00000001864	+	full	1914	1616	36	111	147	30	0.022277227722772276	0.0686881188118812	0.09096534653465346	0.018564356435643563	0.24489795918367346
ENSBTAT00000010541	ENSBTAG00000008016	+	full	909	619	19	64	83	39	0.030694668820678513	0.10339256865912763	0.13408723747980614	0.0630048465266559	0.2289156626506024
ENSBTAT00000090888	ENSBTAG00000009804	-	full	1395	1243	26	110	136	57	0.02091713596138375	0.08849557522123894	0.10941271118262269	0.04585679806918745	0.19117647058823528
ENSBTAT00000012932	ENSBTAG00000009806	+	full	3267	3041	75	254	329	99	0.024662939822426833	0.08352515619861887	0.1081880960210457	0.03255508056560342	0.22796352583586627
ENSBTAT00000017086	ENSBTAG00000012855	+	full	1437	1386	21	121	142	47	0.015151515151515152	0.0873015873015873	0.10245310245310245	0.03391053391053391	0.14788732394366197
ENSBTAT00000139898	ENSBTAG00000018646	+	full	1536	1536	34	114	148	58	0.022135416666666668	0.07421875	0.09635416666666667	0.037760416666666664	0.22972972972972974
ENSBTAT00000001114	ENSBTAG00000000841	-	full	1788	1084	26	74	100	15	0.023985239852398525	0.06826568265682657	0.09225092250922509	0.013837638376383764	0.26
ENSBTAT00000076687	ENSBTAG00000047628	+	full	3294	3150	80	231	311	118	0.025396825396825397	0.07333333333333333	0.09873015873015872	0.03746031746031746	0.2572347266881029
ENSBTAT00000067620	ENSBTAG00000045887	+	full	1221	1057	18	87	105	17	0.017029328287606435	0.08230842005676443	0.09933774834437085	0.01608325449385052	0.17142857142857143
ENSBTAT00000149273	ENSBTAG00000014361	+	full	2214	2025	45	139	184	46	0.022222222222222223	0.06864197530864198	0.0908641975308642	0.02271604938271605	0.24456521739130435
ENSBTAT00000073453	ENSBTAG00000009504	-	full	864	748	24	48	72	12	0.03208556149732621	0.06417112299465241	0.0962566844919786	0.016042780748663103	0.3333333333333333
ENSBTAT00000001218	ENSBTAG00000000917	+	full	2967	2782	55	212	267	46	0.019769949676491733	0.07620416966211359	0.09597411933860532	0.01653486700215672	0.20599250936329588
ENSBTAT00000013251	ENSBTAG00000010036	+	full	1293	1189	25	95	120	28	0.021026072329688814	0.0798990748528175	0.10092514718250631	0.023549201009251473	0.20833333333333334
ENSBTAT00000068468	ENSBTAG00000019225	+	full	1497	1403	31	94	125	28	0.022095509622238062	0.06699928724162509	0.08909479686386315	0.019957234497505347	0.248
ENSBTAT00000026818	ENSBTAG00000020133	+	full	1596	1328	21	127	148	61	0.01581325301204819	0.09563253012048192	0.11144578313253012	0.04593373493975904	0.14189189189189189
ENSBTAT00000009697	ENSBTAG00000007369	+	full	1047	819	19	39	58	16	0.0231990231990232	0.047619047619047616	0.07081807081807082	0.019536019536019536	0.3275862068965517
ENSBTAT00000104479	ENSBTAG00000005469	+	full	2841	2746	71	191	262	56	0.025855790240349598	0.06955571740713766	0.09541150764748725	0.02039329934450109	0.27099236641221375
ENSBTAT00000007195	ENSBTAG00000005470	-	full	762	565	19	54	73	17	0.033628318584070796	0.09557522123893805	0.12920353982300886	0.03008849557522124	0.2602739726027397
ENSBTAT00000017987	ENSBTAG00000013528	+	full	1353	1250	35	94	129	26	0.028	0.0752	0.1032	0.0208	0.2713178294573643
ENSBTAT00000008159	ENSBTAG00000006214	-	full	2349	2219	50	182	232	43	0.02253267237494367	0.08201892744479496	0.10455159981973862	0.019378098242451555	0.21551724137931033
ENSBTAT00000002200	ENSBTAG00000001687	-	full	744	423	7	35	42	13	0.016548463356973995	0.08274231678486997	0.09929078014184398	0.030732860520094562	0.16666666666666666
ENSBTAT00000029264	ENSBTAG00000021949	-	full	1668	1478	29	141	170	27	0.01962110960757781	0.09539918809201624	0.11502029769959404	0.018267929634641408	0.17058823529411765
ENSBTAT00000067175	ENSBTAG00000015513	+	full	5610	5523	112	488	600	208	0.020278833967046894	0.08835777657070433	0.10863661053775123	0.03766069165308709	0.18666666666666668
ENSBTAT00000081348	ENSBTAG00000012382	-	full	1290	1123	15	111	126	54	0.013357079252003561	0.09884238646482636	0.11219946571682991	0.04808548530721282	0.11904761904761904
ENSBTAT00000003573	ENSBTAG00000002756	+	full	3036	1769	28	186	214	82	0.01582815149802148	0.10514414923685698	0.12097230073487847	0.046353872244205764	0.1308411214953271
ENSBTAT00000024373	ENSBTAG00000018317	+	full	1455	1125	19	111	130	66	0.016888888888888887	0.09866666666666667	0.11555555555555555	0.058666666666666666	0.14615384615384616
ENSBTAT00000033862	ENSBTAG00000021307	+	full	660	561	10	46	56	19	0.017825311942959002	0.08199643493761141	0.09982174688057041	0.0338680926916221	0.17857142857142858
ENSBTAT00000054367	ENSBTAG00000037986	-	full	1095	0	0	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000086956	ENSBTAG00000018373	+	full	2034	1892	35	129	164	56	0.01849894291754757	0.06818181818181818	0.08668076109936575	0.02959830866807611	0.21341463414634146
ENSBTAT00000013134	ENSBTAG00000009958	-	full	1482	854	19	68	87	13	0.02224824355971897	0.07962529274004684	0.10187353629976581	0.01522248243559719	0.21839080459770116
ENSBTAT00000084967	ENSBTAG00000005958	+	full	3030	2764	65	228	293	68	0.023516642547033284	0.0824891461649783	0.10600578871201158	0.024602026049204053	0.22184300341296928
ENSBTAT00000020272	ENSBTAG00000015241	+	full	1746	1617	32	134	166	49	0.019789734075448363	0.08286951144094001	0.10265924551638837	0.030303030303030304	0.1927710843373494
ENSBTAT00000108797	ENSBTAG00000013947	-	full	1056	851	23	76	99	33	0.02702702702702703	0.08930669800235018	0.11633372502937721	0.038777908343125736	0.23232323232323232
ENSBTAT00000021637	ENSBTAG00000016265	+	full	1194	925	25	102	127	39	0.02702702702702703	0.11027027027027027	0.1372972972972973	0.04216216216216216	0.1968503937007874
ENSBTAT00000020865	ENSBTAG00000019564	-	full	1599	1450	35	123	158	56	0.02413793103448276	0.08482758620689655	0.10896551724137932	0.038620689655172416	0.22151898734177214
ENSBTAT00000020286	ENSBTAG00000015249	-	full	1209	1026	21	67	88	32	0.02046783625730994	0.06530214424951267	0.08576998050682261	0.031189083820662766	0.23863636363636365
ENSBTAT00000129310	ENSBTAG00000017845	-	full	981	841	16	82	98	30	0.019024970273483946	0.09750297265160524	0.11652794292508918	0.0356718192627824	0.16326530612244897
ENSBTAT00000016431	ENSBTAG00000012383	+	full	660	559	15	59	74	30	0.026833631484794274	0.10554561717352415	0.13237924865831843	0.05366726296958855	0.20270270270270271
ENSBTAT00000088051	ENSBTAG00000012385	+	full	3396	3273	64	346	410	108	0.01955392606171708	0.10571341277115796	0.12526733883287502	0.03299725022914757	0.15609756097560976
ENSBTAT00000011196	ENSBTAG00000008493	-	full	879	660	11	28	39	8	0.016666666666666666	0.04242424242424243	0.05909090909090909	0.012121212121212121	0.28205128205128205
ENSBTAT00000117080	ENSBTAG00000003323	-	full	3558	3358	75	193	268	76	0.022334723049434187	0.05747468731387731	0.07980941036331149	0.022632519356759976	0.2798507462686567
ENSBTAT00000087064	ENSBTAG00000054773	+	full	717	447	10	35	45	16	0.02237136465324385	0.07829977628635347	0.10067114093959731	0.035794183445190156	0.2222222222222222
