transcript_id	gene_id	strand	n_exons	n_5UTR_junctions	n_CDS_junctions	n_3UTR_junctions	stop_dist_closest_upstream	stop_dist_closest_downstream	stop_dist_last_downstream	start_dist_closest_upstream	start_dist_closest_downstream
ENSBTAT00000133214	ENSBTAG00000011883	-	7	0	6	0	11	NA	NA	NA	4
ENSBTAT00000025859	ENSBTAG00000019409	-	21	0	20	0	77	NA	NA	NA	117
ENSBTAT00000022976	ENSBTAG00000017287	+	7	0	6	0	44	NA	NA	NA	131
ENSBTAT00000000024	ENSBTAG00000000022	-	9	0	8	0	113	NA	NA	NA	156
ENSBTAT00000061381	ENSBTAG00000039709	+	12	2	9	0	340	NA	NA	3	153
ENSBTAT00000007899	ENSBTAG00000006013	-	14	0	13	0	252	NA	NA	NA	202
ENSBTAT00000004364	ENSBTAG00000003362	+	18	0	17	0	29	NA	NA	NA	49
ENSBTAT00000028828	ENSBTAG00000021633	+	10	0	9	0	130	NA	NA	NA	164
ENSBTAT00000001224	ENSBTAG00000000925	-	10	1	8	0	172	NA	NA	28	19
ENSBTAT00000140093	ENSBTAG00000020933	+	16	0	15	0	103	NA	NA	NA	163
ENSBTAT00000018473	ENSBTAG00000013912	+	15	2	12	0	68	NA	NA	36	87
ENSBTAT00000103980	ENSBTAG00000010644	+	4	0	3	0	854	NA	NA	NA	103
ENSBTAT00000083157	ENSBTAG00000021875	-	12	2	9	0	185	NA	NA	170	555
ENSBTAT00000094576	ENSBTAG00000006326	-	23	0	22	0	55	NA	NA	NA	123
ENSBTAT00000080118	ENSBTAG00000033735	+	33	0	32	0	67	NA	NA	NA	61
ENSBTAT00000135842	ENSBTAG00000030784	-	22	1	20	0	134	NA	NA	79	45
ENSBTAT00000013805	ENSBTAG00000010457	-	7	0	6	0	1153	NA	NA	NA	243
ENSBTAT00000015804	ENSBTAG00000011913	-	2	0	1	0	1316	NA	NA	NA	453
ENSBTAT00000002748	ENSBTAG00000002127	+	10	1	8	0	244	NA	NA	33	157
ENSBTAT00000104476	ENSBTAG00000004781	+	30	0	29	0	84	NA	NA	NA	72
ENSBTAT00000067140	ENSBTAG00000000147	+	10	0	9	0	111	NA	NA	NA	84
ENSBTAT00000085864	ENSBTAG00000053105	+	4	0	3	0	140	NA	NA	NA	369
ENSBTAT00000119940	ENSBTAG00000010144	-	3	2	0	0	1215	NA	NA	58	NA
ENSBTAT00000115721	ENSBTAG00000010149	-	13	0	12	0	126	NA	NA	NA	158
ENSBTAT00000061102	ENSBTAG00000027064	+	17	0	16	0	209	NA	NA	NA	1147
ENSBTAT00000017284	ENSBTAG00000012999	-	11	0	10	0	312	NA	NA	NA	11
ENSBTAT00000014699	ENSBTAG00000011070	-	12	0	11	0	107	NA	NA	NA	93
ENSBTAT00000118579	ENSBTAG00000020634	+	10	0	9	0	389	NA	NA	NA	119
ENSBTAT00000027504	ENSBTAG00000020638	+	6	1	4	0	197	NA	NA	97	121
ENSBTAT00000029269	ENSBTAG00000021953	-	15	1	13	0	197	NA	NA	82	106
ENSBTAT00000123027	ENSBTAG00000010533	+	11	1	9	0	44	NA	NA	70	40
ENSBTAT00000070277	ENSBTAG00000045785	+	16	0	15	0	154	NA	NA	NA	52
ENSBTAT00000069776	ENSBTAG00000015582	+	5	0	4	0	130	NA	NA	NA	26
ENSBTAT00000135665	ENSBTAG00000015595	+	18	1	16	0	331	NA	NA	8	167
ENSBTAT00000070015	ENSBTAG00000020125	-	15	0	14	0	54	NA	NA	NA	183
ENSBTAT00000013737	ENSBTAG00000010402	-	41	1	39	0	132	NA	NA	19	333
ENSBTAT00000000014	ENSBTAG00000000014	-	3	0	2	0	113	NA	NA	NA	263
ENSBTAT00000000015	ENSBTAG00000000015	-	9	1	7	0	259	NA	NA	1	548
ENSBTAT00000132779	ENSBTAG00000026657	-	8	0	7	0	98	NA	NA	NA	34
ENSBTAT00000043317	ENSBTAG00000030650	-	3	0	2	0	298	NA	NA	NA	441
ENSBTAT00000069079	ENSBTAG00000030648	+	3	0	2	0	298	NA	NA	NA	819
ENSBTAT00000075227	ENSBTAG00000008074	-	3	1	1	0	547	NA	NA	6	253
ENSBTAT00000125027	ENSBTAG00000011043	-	8	0	6	1	130	3	3	NA	4
ENSBTAT00000071948	ENSBTAG00000015044	-	21	0	20	0	240	NA	NA	NA	139
ENSBTAT00000076958	ENSBTAG00000016661	+	9	0	8	0	45	NA	NA	NA	98
ENSBTAT00000037956	ENSBTAG00000011395	-	21	0	20	0	56	NA	NA	NA	102
ENSBTAT00000077697	ENSBTAG00000005453	-	18	0	17	0	124	NA	NA	NA	277
ENSBTAT00000037944	ENSBTAG00000006734	-	10	0	9	0	87	NA	NA	NA	213
ENSBTAT00000135467	ENSBTAG00000020315	+	22	0	21	0	183	NA	NA	NA	127
ENSBTAT00000083591	ENSBTAG00000019373	+	18	1	16	0	568	NA	NA	14	252
ENSBTAT00000018760	ENSBTAG00000014106	+	25	0	24	0	97	NA	NA	NA	84
ENSBTAT00000014730	ENSBTAG00000011096	+	14	1	12	0	62	NA	NA	37	106
ENSBTAT00000008359	ENSBTAG00000006372	-	3	0	2	0	451	NA	NA	NA	875
ENSBTAT00000005615	ENSBTAG00000004283	-	29	2	26	0	86	NA	NA	35	64
ENSBTAT00000043251	ENSBTAG00000011798	-	13	0	12	0	127	NA	NA	NA	134
ENSBTAT00000009179	ENSBTAG00000006985	+	12	0	11	0	262	NA	NA	NA	91
ENSBTAT00000074676	ENSBTAG00000004532	-	6	0	5	0	137	NA	NA	NA	135
ENSBTAT00000080830	ENSBTAG00000013515	+	18	1	16	0	39	NA	NA	11	225
ENSBTAT00000000506	ENSBTAG00000000393	-	3	0	2	0	365	NA	NA	NA	276
ENSBTAT00000128958	ENSBTAG00000064544	+	5	0	4	0	1111	NA	NA	NA	62
ENSBTAT00000029308	ENSBTAG00000021980	-	5	1	3	0	121	NA	NA	103	103
ENSBTAT00000081428	ENSBTAG00000009778	+	6	1	3	1	119	5	5	11	111
ENSBTAT00000037914	ENSBTAG00000026624	-	3	1	1	0	221	NA	NA	43	45
ENSBTAT00000104984	ENSBTAG00000013825	+	11	0	10	0	41	NA	NA	NA	216
ENSBTAT00000077774	ENSBTAG00000022360	+	16	0	15	0	303	NA	NA	NA	12
ENSBTAT00000007669	ENSBTAG00000005833	-	10	0	9	0	72	NA	NA	NA	47
ENSBTAT00000068809	ENSBTAG00000001673	+	29	1	27	0	131	NA	NA	29	90
ENSBTAT00000026118	ENSBTAG00000019603	+	8	1	6	0	167	NA	NA	6	129
ENSBTAT00000069127	ENSBTAG00000000379	-	5	0	4	0	38	NA	NA	NA	46
ENSBTAT00000124888	ENSBTAG00000021083	+	15	0	14	0	152	NA	NA	NA	361
ENSBTAT00000052587	ENSBTAG00000021078	-	12	0	11	0	248	NA	NA	NA	132
ENSBTAT00000034452	ENSBTAG00000010818	-	9	0	8	0	45	NA	NA	NA	653
ENSBTAT00000011257	ENSBTAG00000008541	-	4	1	2	0	246	NA	NA	15	126
ENSBTAT00000007367	ENSBTAG00000022167	-	9	0	8	0	56	NA	NA	NA	31
ENSBTAT00000018840	ENSBTAG00000014175	-	10	0	9	0	61	NA	NA	NA	112
ENSBTAT00000072625	ENSBTAG00000000369	+	21	0	20	0	116	NA	NA	NA	108
ENSBTAT00000002817	ENSBTAG00000002174	+	5	1	3	0	407	NA	NA	103	61
ENSBTAT00000019637	ENSBTAG00000014759	+	13	2	10	0	433	NA	NA	51	64
ENSBTAT00000086218	ENSBTAG00000003221	-	16	1	14	0	419	NA	NA	7	1480
ENSBTAT00000104557	ENSBTAG00000058480	-	6	2	3	0	166	NA	NA	35	78
ENSBTAT00000019045	ENSBTAG00000014322	-	14	0	13	0	94	NA	NA	NA	37
ENSBTAT00000026124	ENSBTAG00000039509	-	4	1	2	0	92	NA	NA	7	922
ENSBTAT00000003058	ENSBTAG00000019608	-	12	0	11	0	131	NA	NA	NA	93
ENSBTAT00000024297	ENSBTAG00000018254	-	3	0	1	1	121	9	9	NA	475
ENSBTAT00000119384	ENSBTAG00000011957	-	4	0	3	0	85	NA	NA	NA	15
ENSBTAT00000000929	ENSBTAG00000010763	+	6	0	5	0	1116	NA	NA	NA	228
ENSBTAT00000011489	ENSBTAG00000008721	+	4	1	2	0	877	NA	NA	96	223
ENSBTAT00000094467	ENSBTAG00000011761	+	24	0	23	0	294	NA	NA	NA	55
ENSBTAT00000074978	ENSBTAG00000014605	-	9	1	7	0	105	NA	NA	60	135
ENSBTAT00000067953	ENSBTAG00000052681	-	1	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000082669	ENSBTAG00000009663	+	10	0	8	1	65	36	36	NA	574
ENSBTAT00000128784	ENSBTAG00000011765	-	5	0	4	0	84	NA	NA	NA	90
ENSBTAT00000091971	ENSBTAG00000018207	+	7	0	6	0	122	NA	NA	NA	2
ENSBTAT00000024230	ENSBTAG00000018205	-	16	2	13	0	154	NA	NA	44	114
ENSBTAT00000004262	ENSBTAG00000003291	-	6	1	4	0	463	NA	NA	56	175
ENSBTAT00000042889	ENSBTAG00000004556	-	10	0	9	0	212	NA	NA	NA	15
ENSBTAT00000120822	ENSBTAG00000019742	+	10	1	8	0	217	NA	NA	14	333
ENSBTAT00000026951	ENSBTAG00000020237	+	8	0	7	0	48	NA	NA	NA	95
ENSBTAT00000013864	ENSBTAG00000010490	-	16	1	14	0	201	NA	NA	16	147
ENSBTAT00000112496	ENSBTAG00000008129	-	19	1	17	0	140	NA	NA	96	340
ENSBTAT00000054491	ENSBTAG00000013127	+	13	0	11	1	116	7	7	NA	145
ENSBTAT00000084451	ENSBTAG00000013123	+	9	0	8	0	138	NA	NA	NA	127
ENSBTAT00000077529	ENSBTAG00000020294	-	16	0	14	1	108	27	27	NA	14
ENSBTAT00000014978	ENSBTAG00000011274	-	11	0	10	0	69	NA	NA	NA	85
ENSBTAT00000077503	ENSBTAG00000053346	+	3	1	1	0	307	NA	NA	84	664
ENSBTAT00000026358	ENSBTAG00000019782	-	7	0	6	0	118	NA	NA	NA	226
ENSBTAT00000026356	ENSBTAG00000019780	-	20	0	19	0	93	NA	NA	NA	111
ENSBTAT00000134845	ENSBTAG00000003598	-	14	0	13	0	155	NA	NA	NA	474
ENSBTAT00000024555	ENSBTAG00000018451	-	5	0	4	0	50	NA	NA	NA	264
ENSBTAT00000019876	ENSBTAG00000014931	+	9	1	7	0	18	NA	NA	28	50
ENSBTAT00000090334	ENSBTAG00000011111	-	8	1	6	0	429	NA	NA	43	162
ENSBTAT00000071600	ENSBTAG00000017072	+	12	1	10	0	389	NA	NA	14	46
ENSBTAT00000037753	ENSBTAG00000014731	-	12	1	10	0	69	NA	NA	18	23
ENSBTAT00000118247	ENSBTAG00000014730	-	32	1	30	0	85	NA	NA	23	127
ENSBTAT00000020355	ENSBTAG00000015312	-	10	0	9	0	241	NA	NA	NA	117
ENSBTAT00000003413	ENSBTAG00000002631	+	13	1	11	0	380	NA	NA	5	356
ENSBTAT00000005522	ENSBTAG00000004211	+	10	0	9	0	307	NA	NA	NA	27
ENSBTAT00000111874	ENSBTAG00000014764	-	11	0	10	0	65	NA	NA	NA	66
ENSBTAT00000121532	ENSBTAG00000016649	-	6	0	5	0	149	NA	NA	NA	195
ENSBTAT00000049732	ENSBTAG00000000275	+	10	1	8	0	316	NA	NA	4	195
ENSBTAT00000063568	ENSBTAG00000018940	+	18	1	16	0	84	NA	NA	35	216
ENSBTAT00000071228	ENSBTAG00000049163	-	8	0	7	0	71	NA	NA	NA	67
ENSBTAT00000074335	ENSBTAG00000019788	-	13	0	12	0	113	NA	NA	NA	251
ENSBTAT00000021105	ENSBTAG00000015879	-	12	0	11	0	133	NA	NA	NA	41
ENSBTAT00000068838	ENSBTAG00000015878	-	3	0	2	0	554	NA	NA	NA	467
ENSBTAT00000021101	ENSBTAG00000015875	+	10	2	7	0	1013	NA	NA	44	505
ENSBTAT00000009998	ENSBTAG00000007605	-	10	0	9	0	107	NA	NA	NA	105
ENSBTAT00000134048	ENSBTAG00000020472	-	28	0	27	0	206	NA	NA	NA	165
ENSBTAT00000074643	ENSBTAG00000000049	+	13	1	11	0	146	NA	NA	15	38
ENSBTAT00000006875	ENSBTAG00000005221	+	28	0	27	0	317	NA	NA	NA	774
ENSBTAT00000055617	ENSBTAG00000005225	-	12	1	10	0	61	NA	NA	17	81
ENSBTAT00000083966	ENSBTAG00000013658	+	20	1	18	0	137	NA	NA	156	669
ENSBTAT00000121335	ENSBTAG00000052374	-	4	0	3	0	65	NA	NA	NA	1194
ENSBTAT00000098864	ENSBTAG00000057245	+	5	0	4	0	458	NA	NA	NA	176
ENSBTAT00000135589	ENSBTAG00000009050	+	10	1	8	0	111	NA	NA	86	171
ENSBTAT00000003353	ENSBTAG00000030285	-	9	0	8	0	80	NA	NA	NA	144
ENSBTAT00000073516	ENSBTAG00000011067	+	13	0	12	0	1399	NA	NA	NA	150
ENSBTAT00000042747	ENSBTAG00000016995	-	8	0	7	0	285	NA	NA	NA	111
ENSBTAT00000056494	ENSBTAG00000009704	+	18	0	17	0	5	NA	NA	NA	126
ENSBTAT00000070461	ENSBTAG00000014238	-	9	0	8	0	62	NA	NA	NA	327
ENSBTAT00000118891	ENSBTAG00000013956	+	8	1	6	0	35	NA	NA	50	121
ENSBTAT00000042737	ENSBTAG00000013988	-	5	0	4	0	11	NA	NA	NA	108
ENSBTAT00000065648	ENSBTAG00000048271	-	34	1	32	0	184	NA	NA	74	264
ENSBTAT00000028798	ENSBTAG00000030258	+	4	2	1	0	622	NA	NA	43	463
ENSBTAT00000008477	ENSBTAG00000006464	+	17	0	16	0	110	NA	NA	NA	43
ENSBTAT00000016505	ENSBTAG00000030255	+	2	0	1	0	316	NA	NA	NA	574
ENSBTAT00000100584	ENSBTAG00000015089	+	3	0	2	0	146	NA	NA	NA	122
ENSBTAT00000100466	ENSBTAG00000008434	+	10	0	9	0	151	NA	NA	NA	196
ENSBTAT00000014280	ENSBTAG00000010789	-	8	0	7	0	74	NA	NA	NA	325
ENSBTAT00000026064	ENSBTAG00000037703	+	16	0	15	0	121	NA	NA	NA	146
ENSBTAT00000127621	ENSBTAG00000004820	+	6	0	5	0	90	NA	NA	NA	20
ENSBTAT00000132343	ENSBTAG00000014015	-	18	1	16	0	144	NA	NA	57	332
ENSBTAT00000028574	ENSBTAG00000021435	+	3	1	1	0	482	NA	NA	29	36
ENSBTAT00000070644	ENSBTAG00000009668	-	10	1	8	0	241	NA	NA	58	192
ENSBTAT00000102880	ENSBTAG00000009886	+	7	0	6	0	40	NA	NA	NA	21
ENSBTAT00000083709	ENSBTAG00000009887	-	13	0	12	0	505	NA	NA	NA	287
ENSBTAT00000013405	ENSBTAG00000010157	+	4	0	3	0	74	NA	NA	NA	111
ENSBTAT00000123637	ENSBTAG00000065598	-	4	0	3	0	99	NA	NA	NA	185
ENSBTAT00000004813	ENSBTAG00000003693	-	18	0	17	0	113	NA	NA	NA	256
ENSBTAT00000120697	ENSBTAG00000049822	-	6	1	4	0	86	NA	NA	139	69
ENSBTAT00000014522	ENSBTAG00000000109	-	5	0	4	0	224	NA	NA	NA	606
ENSBTAT00000071311	ENSBTAG00000046724	-	6	0	5	0	201	NA	NA	NA	69
ENSBTAT00000009507	ENSBTAG00000007228	-	6	0	5	0	157	NA	NA	NA	378
ENSBTAT00000063564	ENSBTAG00000021697	-	7	0	5	1	124	27	27	NA	63
ENSBTAT00000129511	ENSBTAG00000005765	+	4	0	3	0	221	NA	NA	NA	99
ENSBTAT00000068866	ENSBTAG00000019828	+	13	0	12	0	207	NA	NA	NA	33
ENSBTAT00000023204	ENSBTAG00000017439	+	6	1	4	0	806	NA	NA	296	23
ENSBTAT00000147028	ENSBTAG00000017462	+	3	1	1	0	826	NA	NA	95	220
ENSBTAT00000003407	ENSBTAG00000002630	-	14	0	13	0	502	NA	NA	NA	208
ENSBTAT00000008143	ENSBTAG00000006200	-	9	0	8	0	147	NA	NA	NA	54
ENSBTAT00000008146	ENSBTAG00000006202	-	12	0	11	0	128	NA	NA	NA	110
ENSBTAT00000126738	ENSBTAG00000006204	+	10	0	9	0	166	NA	NA	NA	64
ENSBTAT00000021556	ENSBTAG00000016198	+	31	0	30	0	2174	NA	NA	NA	94
ENSBTAT00000085264	ENSBTAG00000030222	+	17	0	16	0	112	NA	NA	NA	12
ENSBTAT00000084742	ENSBTAG00000012481	-	16	0	15	0	69	NA	NA	NA	58
ENSBTAT00000003608	ENSBTAG00000002782	+	23	0	22	0	246	NA	NA	NA	26
ENSBTAT00000022056	ENSBTAG00000016580	+	4	0	3	0	215	NA	NA	NA	316
ENSBTAT00000106653	ENSBTAG00000015109	-	2	1	0	0	1133	NA	NA	96	NA
ENSBTAT00000088510	ENSBTAG00000006423	-	5	0	4	0	192	NA	NA	NA	52
ENSBTAT00000106507	ENSBTAG00000006429	+	19	0	18	0	134	NA	NA	NA	36
ENSBTAT00000106125	ENSBTAG00000004009	-	10	1	8	0	122	NA	NA	50	9
ENSBTAT00000133023	ENSBTAG00000047942	-	5	0	4	0	93	NA	NA	NA	353
ENSBTAT00000008020	ENSBTAG00000006103	+	14	2	11	0	196	NA	NA	19	226
ENSBTAT00000098047	ENSBTAG00000006104	-	3	0	2	0	262	NA	NA	NA	96
ENSBTAT00000028215	ENSBTAG00000021173	+	7	1	5	0	125	NA	NA	16	103
ENSBTAT00000018956	ENSBTAG00000014265	+	19	0	18	0	220	NA	NA	NA	88
ENSBTAT00000013133	ENSBTAG00000009956	-	6	0	5	0	140	NA	NA	NA	21
ENSBTAT00000012508	ENSBTAG00000009506	-	10	2	7	0	134	NA	NA	1	149
ENSBTAT00000113916	ENSBTAG00000000662	-	6	1	4	0	244	NA	NA	36	5679
ENSBTAT00000021952	ENSBTAG00000016511	-	9	0	8	0	177	NA	NA	NA	59
ENSBTAT00000066423	ENSBTAG00000016516	-	7	0	6	0	172	NA	NA	NA	397
ENSBTAT00000072962	ENSBTAG00000001057	-	15	0	14	0	74	NA	NA	NA	69
ENSBTAT00000025683	ENSBTAG00000019290	-	11	1	9	0	112	NA	NA	78	60
ENSBTAT00000114255	ENSBTAG00000012030	-	11	1	9	0	129	NA	NA	4	113
ENSBTAT00000002240	ENSBTAG00000001708	-	14	0	13	0	151	NA	NA	NA	207
ENSBTAT00000083459	ENSBTAG00000045957	+	16	0	15	0	45	NA	NA	NA	217
ENSBTAT00000073805	ENSBTAG00000021978	+	14	1	12	0	76	NA	NA	5	115
ENSBTAT00000115809	ENSBTAG00000039784	+	9	0	8	0	478	NA	NA	NA	350
ENSBTAT00000095963	ENSBTAG00000017652	+	9	0	8	0	202	NA	NA	NA	180
ENSBTAT00000080719	ENSBTAG00000010590	+	9	1	7	0	19	NA	NA	66	47
ENSBTAT00000074839	ENSBTAG00000012088	+	17	0	16	0	139	NA	NA	NA	79
ENSBTAT00000112979	ENSBTAG00000009351	+	12	0	11	0	2	NA	NA	NA	530
ENSBTAT00000090286	ENSBTAG00000008065	-	4	0	3	0	417	NA	NA	NA	348
ENSBTAT00000010571	ENSBTAG00000008036	-	35	0	34	0	24	NA	NA	NA	3604
ENSBTAT00000080382	ENSBTAG00000021803	+	19	0	18	0	104	NA	NA	NA	200
ENSBTAT00000120380	ENSBTAG00000046654	-	13	0	12	0	72	NA	NA	NA	298
ENSBTAT00000075523	ENSBTAG00000012291	+	12	0	11	0	407	NA	NA	NA	35
ENSBTAT00000065149	ENSBTAG00000046760	-	13	1	11	0	183	NA	NA	14	1364
ENSBTAT00000091055	ENSBTAG00000049889	+	3	1	0	1	3984	12828	12828	565	16247
ENSBTAT00000064352	ENSBTAG00000046173	-	10	1	8	0	231	NA	NA	168	168
ENSBTAT00000134857	ENSBTAG00000047801	+	9	0	8	0	49	NA	NA	NA	215
ENSBTAT00000063193	ENSBTAG00000045904	+	6	0	5	0	187	NA	NA	NA	85
ENSBTAT00000082873	ENSBTAG00000001931	+	10	0	9	0	177	NA	NA	NA	221
ENSBTAT00000000851	ENSBTAG00000000647	+	9	0	8	0	173	NA	NA	NA	569
ENSBTAT00000095914	ENSBTAG00000000650	-	24	0	23	0	91	NA	NA	NA	741
ENSBTAT00000014602	ENSBTAG00000011000	-	20	0	19	0	77	NA	NA	NA	59
ENSBTAT00000026080	ENSBTAG00000019574	-	12	0	11	0	79	NA	NA	NA	125
ENSBTAT00000022358	ENSBTAG00000030182	-	12	0	11	0	79	NA	NA	NA	116
ENSBTAT00000019923	ENSBTAG00000014966	-	38	0	37	0	104	NA	NA	NA	75
ENSBTAT00000067401	ENSBTAG00000024756	-	20	0	19	0	122	NA	NA	NA	297
ENSBTAT00000024829	ENSBTAG00000018660	+	25	2	22	0	51	NA	NA	16	227
ENSBTAT00000075635	ENSBTAG00000021337	-	41	0	40	0	98	NA	NA	NA	55
ENSBTAT00000052338	ENSBTAG00000017925	-	14	0	13	0	296	NA	NA	NA	94
ENSBTAT00000070528	ENSBTAG00000012607	+	20	0	19	0	140	NA	NA	NA	108
ENSBTAT00000021360	ENSBTAG00000030179	+	12	0	11	0	72	NA	NA	NA	65
ENSBTAT00000105496	ENSBTAG00000016053	-	10	1	8	0	75	NA	NA	20	218
ENSBTAT00000107014	ENSBTAG00000034700	+	8	0	7	0	454	NA	NA	NA	260
ENSBTAT00000006503	ENSBTAG00000004943	+	9	0	8	0	48	NA	NA	NA	207
ENSBTAT00000006502	ENSBTAG00000004942	-	12	0	11	0	84	NA	NA	NA	66
ENSBTAT00000077736	ENSBTAG00000021746	+	14	2	11	0	62	NA	NA	39	9
ENSBTAT00000117087	ENSBTAG00000012111	+	15	0	14	0	164	NA	NA	NA	492
ENSBTAT00000014479	ENSBTAG00000024888	+	21	0	20	0	137	NA	NA	NA	122
ENSBTAT00000103726	ENSBTAG00000010350	-	16	0	15	0	990	NA	NA	NA	144
ENSBTAT00000097027	ENSBTAG00000003619	+	23	1	21	0	179	NA	NA	41	118
ENSBTAT00000018721	ENSBTAG00000014080	-	11	0	10	0	304	NA	NA	NA	66
ENSBTAT00000006007	ENSBTAG00000004574	-	6	1	4	0	363	NA	NA	2	822
ENSBTAT00000075512	ENSBTAG00000014463	+	22	0	20	1	66	32	32	NA	65
ENSBTAT00000084701	ENSBTAG00000009632	-	13	1	11	0	80	NA	NA	2	196
ENSBTAT00000049376	ENSBTAG00000026936	+	30	1	28	0	160	NA	NA	17	69
ENSBTAT00000005148	ENSBTAG00000003941	-	10	0	9	0	265	NA	NA	NA	83
ENSBTAT00000023103	ENSBTAG00000017375	-	2	0	1	0	245	NA	NA	NA	171
ENSBTAT00000013967	ENSBTAG00000010564	+	5	1	3	0	427	NA	NA	32	89
ENSBTAT00000131451	ENSBTAG00000012537	+	10	0	9	0	238	NA	NA	NA	196
ENSBTAT00000135453	ENSBTAG00000012995	-	8	0	7	0	248	NA	NA	NA	96
ENSBTAT00000048781	ENSBTAG00000010945	-	24	0	23	0	114	NA	NA	NA	742
ENSBTAT00000124922	ENSBTAG00000011611	-	4	0	3	0	18	NA	NA	NA	211
ENSBTAT00000008991	ENSBTAG00000006844	+	11	0	10	0	79	NA	NA	NA	213
ENSBTAT00000017246	ENSBTAG00000012972	-	5	0	4	0	175	NA	NA	NA	490
ENSBTAT00000022353	ENSBTAG00000016805	-	5	0	4	0	203	NA	NA	NA	455
ENSBTAT00000085217	ENSBTAG00000012961	+	14	1	12	0	138	NA	NA	651	60
ENSBTAT00000005542	ENSBTAG00000004230	-	7	0	6	0	166	NA	NA	NA	2
ENSBTAT00000005539	ENSBTAG00000004227	+	27	1	25	0	110	NA	NA	8	64
ENSBTAT00000103689	ENSBTAG00000006686	-	14	0	13	0	244	NA	NA	NA	71
ENSBTAT00000106595	ENSBTAG00000013927	-	13	1	11	0	136	NA	NA	21	420
ENSBTAT00000102069	ENSBTAG00000033648	+	8	1	6	0	584	NA	NA	186	12
ENSBTAT00000023517	ENSBTAG00000017682	-	11	1	9	0	1489	NA	NA	165	14
ENSBTAT00000011898	ENSBTAG00000009035	+	48	0	47	0	94	NA	NA	NA	203
ENSBTAT00000126303	ENSBTAG00000002526	+	12	2	9	0	53	NA	NA	20	72
ENSBTAT00000039792	ENSBTAG00000027630	-	3	0	2	0	89	NA	NA	NA	595
ENSBTAT00000132420	ENSBTAG00000048761	+	9	1	6	1	48	2	2	131	24
ENSBTAT00000026334	ENSBTAG00000019761	+	17	0	16	0	224	NA	NA	NA	228
ENSBTAT00000128818	ENSBTAG00000020270	-	24	0	23	0	157	NA	NA	NA	182
ENSBTAT00000007448	ENSBTAG00000005668	+	9	1	7	0	149	NA	NA	265	219
ENSBTAT00000069108	ENSBTAG00000016005	+	13	0	12	0	196	NA	NA	NA	124
ENSBTAT00000014026	ENSBTAG00000010610	+	3	1	1	0	490	NA	NA	49	91
ENSBTAT00000005802	ENSBTAG00000004428	+	6	0	5	0	61	NA	NA	NA	151
ENSBTAT00000151024	ENSBTAG00000004426	+	8	0	7	0	124	NA	NA	NA	133
ENSBTAT00000147766	ENSBTAG00000007923	+	6	0	5	0	73	NA	NA	NA	66
ENSBTAT00000128726	ENSBTAG00000000197	+	8	0	7	0	265	NA	NA	NA	135
ENSBTAT00000021304	ENSBTAG00000016007	+	10	0	8	1	24	489	489	NA	12
ENSBTAT00000076255	ENSBTAG00000016004	-	12	0	11	0	163	NA	NA	NA	114
ENSBTAT00000012530	ENSBTAG00000009522	+	8	0	7	0	114	NA	NA	NA	16
ENSBTAT00000110037	ENSBTAG00000012343	+	9	0	8	0	65	NA	NA	NA	220
ENSBTAT00000009904	ENSBTAG00000007522	-	15	0	14	0	127	NA	NA	NA	7
ENSBTAT00000002690	ENSBTAG00000002081	-	11	0	10	0	125	NA	NA	NA	73
ENSBTAT00000064437	ENSBTAG00000012818	-	17	1	15	0	89	NA	NA	42	96
ENSBTAT00000047936	ENSBTAG00000017061	-	24	1	22	0	61	NA	NA	49	190
ENSBTAT00000110660	ENSBTAG00000024957	+	5	1	3	0	260	NA	NA	25	121
ENSBTAT00000020304	ENSBTAG00000015265	-	2	1	0	0	2508	NA	NA	931	NA
ENSBTAT00000076308	ENSBTAG00000011187	+	25	0	24	0	126	NA	NA	NA	27
ENSBTAT00000013363	ENSBTAG00000010128	+	1	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000027369	ENSBTAG00000020541	+	3	1	1	0	141	NA	NA	215	203
ENSBTAT00000083455	ENSBTAG00000020538	-	23	0	22	0	205	NA	NA	NA	310
ENSBTAT00000027362	ENSBTAG00000020536	-	23	0	22	0	223	NA	NA	NA	199
ENSBTAT00000095775	ENSBTAG00000005754	+	7	0	6	0	131	NA	NA	NA	4
ENSBTAT00000083983	ENSBTAG00000020031	-	15	0	14	0	236	NA	NA	NA	904
ENSBTAT00000139597	ENSBTAG00000005989	+	13	0	12	0	189	NA	NA	NA	102
ENSBTAT00000028759	ENSBTAG00000021582	+	21	0	20	0	123	NA	NA	NA	111
ENSBTAT00000133943	ENSBTAG00000005108	+	39	0	38	0	241	NA	NA	NA	179
ENSBTAT00000101609	ENSBTAG00000004653	-	18	0	17	0	1242	NA	NA	NA	239
ENSBTAT00000055094	ENSBTAG00000017024	-	14	0	13	0	69	NA	NA	NA	48
ENSBTAT00000011714	ENSBTAG00000008896	-	14	0	13	0	117	NA	NA	NA	71
ENSBTAT00000019464	ENSBTAG00000014616	-	12	1	10	0	303	NA	NA	70	360
ENSBTAT00000047316	ENSBTAG00000006492	+	10	0	9	0	173	NA	NA	NA	310
ENSBTAT00000124640	ENSBTAG00000007240	+	13	0	12	0	165	NA	NA	NA	127
ENSBTAT00000039673	ENSBTAG00000003897	+	3	0	2	0	37	NA	NA	NA	109
ENSBTAT00000120068	ENSBTAG00000003602	+	12	1	10	0	315	NA	NA	116	71
